Time 0T1NLcPm 0T1NUcPm 0T1PRcPm n0T1NLcPm n0T1NUcPm n0T1PRcPm 0T1NLcNm 0T1NUcNm 0T1PRcNm n0T1NLcNm n0T1NUcNm n0T1PRcNm 0T2NLcPm 0T2NUcPm 0T2PRcPm n0T2NLcPm n0T2NUcPm n0T2PRcPm 0T2NLcNm 0T2NUcNm 0T2PRcNm n0T2NLcNm n0T2NUcNm n0T2PRcNm 
-283.00000	 12.74090	 18.65069	 16.86383	 19.06217	 17.45665	 18.09080	 20.04714	 18.77768	 18.60808	 16.56871	 19.66824	 19.50627	 15.61491	 18.31200	 18.64584	 13.19168	 15.08803	 18.45156	 17.39613	 18.85272	 17.26248	 17.60403	 17.51196	 16.70274	
-282.00000	 12.72081	 18.64294	 16.81817	 19.04951	 17.44598	 18.08047	 19.99071	 18.75415	 18.62739	 16.62949	 19.63704	 19.46974	 15.60402	 18.28642	 18.61950	 13.20579	 15.05437	 18.44907	 17.38434	 18.82980	 17.21636	 17.59564	 17.49987	 16.69222	
-281.00000	 12.70042	 18.63560	 16.77288	 19.03670	 17.43565	 18.06993	 19.93313	 18.73132	 18.64644	 16.69001	 19.60653	 19.43245	 15.59335	 18.25992	 18.59252	 13.22149	 15.02001	 18.44753	 17.37213	 18.80612	 17.17026	 17.58757	 17.48803	 16.68189	
-280.00000	 12.67979	 18.62867	 16.72797	 19.02373	 17.42564	 18.05920	 19.87451	 18.70918	 18.66520	 16.75021	 19.57670	 19.39441	 15.58287	 18.23253	 18.56488	 13.23881	 14.98500	 18.44690	 17.35948	 18.78173	 17.12425	 17.57981	 17.47641	 16.67174	
-279.00000	 12.65897	 18.62215	 16.68344	 19.01058	 17.41596	 18.04828	 19.81495	 18.68773	 18.68359	 16.81001	 19.54756	 19.35561	 15.57259	 18.20428	 18.53655	 13.25779	 14.94936	 18.44717	 17.34635	 18.75664	 17.07842	 17.57234	 17.46501	 16.66177	
-278.00000	 12.63804	 18.61603	 16.63930	 18.99724	 17.40658	 18.03719	 19.75455	 18.66696	 18.70156	 16.86934	 19.51910	 19.31609	 15.56248	 18.17522	 18.50751	 13.27843	 14.91314	 18.44829	 17.33273	 18.73088	 17.03283	 17.56518	 17.45381	 16.65195	
-277.00000	 12.61705	 18.61032	 16.59556	 18.98369	 17.39751	 18.02592	 19.69341	 18.64686	 18.71905	 16.92811	 19.49132	 19.27584	 15.55255	 18.14535	 18.47775	 13.30077	 14.87637	 18.45025	 17.31860	 18.70449	 16.98756	 17.55832	 17.44281	 16.64229	
-276.00000	 12.59608	 18.60501	 16.55222	 18.96993	 17.38873	 18.01449	 19.63163	 18.62742	 18.73602	 16.98626	 19.46421	 19.23489	 15.54279	 18.11473	 18.44725	 13.32483	 14.83909	 18.45302	 17.30392	 18.67748	 16.94269	 17.55174	 17.43199	 16.63276	
-275.00000	 12.57519	 18.60010	 16.50928	 18.95594	 17.38022	 18.00290	 19.56932	 18.60862	 18.75241	 17.04372	 19.43776	 19.19326	 15.53321	 18.08339	 18.41600	 13.35062	 14.80135	 18.45657	 17.28869	 18.64989	 16.89829	 17.54545	 17.42133	 16.62336	
-274.00000	 12.55445	 18.59558	 16.46676	 18.94170	 17.37200	 17.99117	 19.50659	 18.59044	 18.76818	 17.10043	 19.41197	 19.15096	 15.52379	 18.05136	 18.38397	 13.37814	 14.76317	 18.46088	 17.27289	 18.62174	 16.85444	 17.53944	 17.41083	 16.61407	
-273.00000	 12.53394	 18.59146	 16.42465	 18.92722	 17.36403	 17.97929	 19.44353	 18.57287	 18.78328	 17.15632	 19.38681	 19.10803	 15.51454	 18.01867	 18.35117	 13.40742	 14.72461	 18.46592	 17.25650	 18.59307	 16.81121	 17.53369	 17.40046	 16.60488	
-272.00000	 12.51373	 18.58774	 16.38295	 18.91247	 17.35633	 17.96728	 19.38024	 18.55588	 18.79768	 17.21132	 19.36228	 19.06447	 15.50547	 17.98537	 18.31759	 13.43844	 14.68570	 18.47166	 17.23951	 18.56389	 16.76867	 17.52822	 17.39021	 16.59578	
-271.00000	 12.49391	 18.58442	 16.34168	 18.89744	 17.34887	 17.95514	 19.31684	 18.53944	 18.81134	 17.26540	 19.33835	 19.02033	 15.49658	 17.95148	 18.28322	 13.47122	 14.64649	 18.47809	 17.22191	 18.53425	 16.72689	 17.52300	 17.38006	 16.58676	
-270.00000	 12.47454	 18.58149	 16.30083	 18.88212	 17.34164	 17.94288	 19.25342	 18.52354	 18.82421	 17.31848	 19.31501	 18.97564	 15.48788	 17.91705	 18.24805	 13.50573	 14.60702	 18.48517	 17.20369	 18.50416	 16.68593	 17.51803	 17.37001	 16.57780	
-269.00000	 12.45572	 18.57896	 16.26040	 18.86650	 17.33465	 17.93051	 19.19008	 18.50814	 18.83628	 17.37053	 19.29222	 18.93041	 15.47937	 17.88211	 18.21210	 13.54198	 14.56733	 18.49288	 17.18485	 18.47365	 16.64586	 17.51331	 17.36003	 16.56890	
-268.00000	 12.43752	 18.57681	 16.22040	 18.85058	 17.32787	 17.91804	 19.12692	 18.49322	 18.84751	 17.42148	 19.26998	 18.88470	 15.47107	 17.84669	 18.17536	 13.57994	 14.52747	 18.50119	 17.16538	 18.44276	 16.60675	 17.50882	 17.35011	 16.56003	
-267.00000	 12.42002	 18.57507	 16.18083	 18.83434	 17.32131	 17.90547	 19.06402	 18.47873	 18.85787	 17.47130	 19.24824	 18.83853	 15.46299	 17.81084	 18.13784	 13.61958	 14.48747	 18.51009	 17.14529	 18.41150	 16.56865	 17.50456	 17.34023	 16.55119	
-266.00000	 12.40329	 18.57371	 16.14169	 18.81777	 17.31494	 17.89282	 19.00150	 18.46465	 18.86735	 17.51994	 19.22698	 18.79194	 15.45514	 17.77459	 18.09955	 13.66089	 14.44739	 18.51954	 17.12457	 18.37990	 16.53162	 17.50051	 17.33038	 16.54235	
-265.00000	 12.38743	 18.57275	 16.10300	 18.80086	 17.30877	 17.88008	 18.93943	 18.45094	 18.87592	 17.56735	 19.20617	 18.74497	 15.44754	 17.73798	 18.06049	 13.70384	 14.40726	 18.52953	 17.10323	 18.34800	 16.49573	 17.49668	 17.32053	 16.53352	
-264.00000	 12.37251	 18.57217	 16.06474	 18.78362	 17.30279	 17.86727	 18.87789	 18.43756	 18.88356	 17.61352	 19.18577	 18.69767	 15.44021	 17.70104	 18.02069	 13.74837	 14.36713	 18.54002	 17.08128	 18.31581	 16.46101	 17.49304	 17.31068	 16.52467	
-263.00000	 12.35861	 18.57198	 16.02693	 18.76602	 17.29698	 17.85439	 18.81699	 18.42448	 18.89027	 17.65839	 19.16576	 18.65008	 15.43316	 17.66381	 17.98016	 13.79445	 14.32703	 18.55098	 17.05874	 18.28336	 16.42752	 17.48960	 17.30081	 16.51580	
