Time 0T1NLc 0T1NUc 0T1PRc 2T1NLc 2T1NUc 2T1PRc 4T1NLc 4T1NUc 4T1PRc 8T1NLc 8T1NUc 8T1PRc 16T1NLc 16T1NUc 16T1PRc 0T2NLc 0T2NUc 0T2PRc 2T2NLc 2T2NUc 2T2PRc 4T2NLc 4T2NUc 4T2PRc 8T2NLc 8T2NUc 8T2PRc 16T2NLc 16T2NUc 16T2PRc 
-287.00000	 17.79480	 20.04803	 20.57733	 16.20622	 19.40241	 20.52656	 16.69582	 20.31835	 21.15395	 19.40460	 19.87375	 21.31007	 17.80039	 20.24131	 21.48545	 17.90148	 17.79066	 22.29223	 16.44349	 18.92285	 19.72343	 17.99547	 19.96089	 22.30877	 18.39942	 19.48436	 17.60717	 18.46748	 19.64330	 21.91256	
-286.00000	 17.79389	 20.03491	 20.56906	 16.19570	 19.40403	 20.54623	 16.70437	 20.32827	 21.18001	 19.41625	 19.87716	 21.33325	 17.81978	 20.25818	 21.51274	 17.88813	 17.79391	 22.35286	 16.46266	 18.93781	 19.71098	 18.01233	 19.97180	 22.39016	 18.40845	 19.48264	 17.61908	 18.49241	 19.65631	 21.92780	
-285.00000	 17.79330	 20.02195	 20.56074	 16.18541	 19.40587	 20.56670	 16.71387	 20.33797	 21.20599	 19.42786	 19.88022	 21.35644	 17.83938	 20.27462	 21.53942	 17.87471	 17.79783	 22.41385	 16.48200	 18.95331	 19.69946	 18.02862	 19.98220	 22.47129	 18.41731	 19.48114	 17.63184	 18.51665	 19.66885	 21.94195	
-284.00000	 17.79302	 20.00918	 20.55240	 16.17535	 19.40795	 20.58796	 16.72434	 20.34746	 21.23187	 19.43939	 19.88290	 21.37963	 17.85913	 20.29060	 21.56547	 17.86125	 17.80242	 22.47516	 16.50148	 18.96935	 19.68889	 18.04434	 19.99209	 22.55205	 18.42597	 19.47987	 17.64544	 18.54017	 19.68093	 21.95498	
-283.00000	 17.79307	 19.99666	 20.54407	 16.16553	 19.41025	 20.61003	 16.73579	 20.35671	 21.25766	 19.45079	 19.88521	 21.40281	 17.87902	 20.30610	 21.59089	 17.84781	 17.80770	 22.53678	 16.52110	 18.98594	 19.67929	 18.05951	 20.00149	 22.63231	 18.43441	 19.47882	 17.65987	 18.56295	 19.69254	 21.96688	
-282.00000	 17.79343	 19.98443	 20.53577	 16.15597	 19.41280	 20.63290	 16.74822	 20.36574	 21.28334	 19.46204	 19.88712	 21.42598	 17.89902	 20.32112	 21.61567	 17.83443	 17.81367	 22.59865	 16.54083	 19.00309	 19.67067	 18.07411	 20.01041	 22.71192	 18.44261	 19.47799	 17.67510	 18.58496	 19.70368	 21.97766	
-281.00000	 17.79410	 19.97251	 20.52753	 16.14665	 19.41559	 20.65659	 16.76165	 20.37452	 21.30891	 19.47309	 19.88864	 21.44915	 17.91909	 20.33563	 21.63979	 17.82116	 17.82035	 22.66075	 16.56066	 19.02081	 19.66307	 18.08817	 20.01884	 22.79078	 18.45057	 19.47737	 17.69112	 18.60616	 19.71434	 21.98730	
-280.00000	 17.79508	 19.96096	 20.51937	 16.13760	 19.41862	 20.68108	 16.77608	 20.38307	 21.33435	 19.48390	 19.88975	 21.47229	 17.93921	 20.34963	 21.66325	 17.80805	 17.82775	 22.72301	 16.58057	 19.03909	 19.65648	 18.10168	 20.02682	 22.86875	 18.45824	 19.47696	 17.70791	 18.62655	 19.72451	 21.99581	
-279.00000	 17.79635	 19.94980	 20.51131	 16.12881	 19.42189	 20.70638	 16.79151	 20.39139	 21.35966	 19.49445	 19.89045	 21.49541	 17.95935	 20.36309	 21.68605	 17.79514	 17.83586	 22.78541	 16.60054	 19.05794	 19.65091	 18.11465	 20.03433	 22.94571	 18.46563	 19.47675	 17.72544	 18.64610	 19.73421	 22.00319	
-278.00000	 17.79791	 19.93908	 20.50338	 16.12029	 19.42541	 20.73249	 16.80795	 20.39947	 21.38482	 19.50469	 19.89074	 21.51851	 17.97947	 20.37601	 21.70818	 17.78248	 17.84471	 22.84789	 16.62056	 19.07736	 19.64638	 18.12710	 20.04141	 23.02154	 18.47272	 19.47674	 17.74369	 18.66478	 19.74342	 22.00945	
-277.00000	 17.79973	 19.92882	 20.49561	 16.11203	 19.42917	 20.75940	 16.82541	 20.40733	 21.40982	 19.51459	 19.89059	 21.54157	 17.99955	 20.38838	 21.72964	 17.77012	 17.85428	 22.91041	 16.64060	 19.09735	 19.64289	 18.13903	 20.04806	 23.09613	 18.47948	 19.47690	 17.76264	 18.68258	 19.75215	 22.01459	
-276.00000	 17.80182	 19.91907	 20.48802	 16.10404	 19.43317	 20.78711	 16.84387	 20.41496	 21.43464	 19.52413	 19.89002	 21.56460	 18.01956	 20.40019	 21.75043	 17.75809	 17.86460	 22.97292	 16.66064	 19.11789	 19.64044	 18.15047	 20.05429	 23.16937	 18.48591	 19.47725	 17.78226	 18.69948	 19.76039	 22.01864	
-275.00000	 17.80413	 19.90986	 20.48063	 16.09632	 19.43741	 20.81560	 16.86334	 20.42238	 21.45927	 19.53328	 19.88902	 21.58760	 18.03948	 20.41143	 21.77055	 17.74643	 17.87566	 23.03536	 16.68068	 19.13897	 19.63904	 18.16142	 20.06012	 23.24114	 18.49199	 19.47775	 17.80252	 18.71545	 19.76814	 22.02160	
-274.00000	 17.80667	 19.90120	 20.47347	 16.08886	 19.44189	 20.84487	 16.88382	 20.42959	 21.48368	 19.54200	 19.88759	 21.61055	 18.05928	 20.42209	 21.79001	 17.73519	 17.88746	 23.09769	 16.70068	 19.16060	 19.63867	 18.17189	 20.06557	 23.31134	 18.49770	 19.47841	 17.82342	 18.73049	 19.77541	 22.02350	
-273.00000	 17.80940	 19.89315	 20.46656	 16.08166	 19.44661	 20.87490	 16.90531	 20.43660	 21.50787	 19.55028	 19.88573	 21.63346	 18.07894	 20.43217	 21.80880	 17.72441	 17.90002	 23.15983	 16.72062	 19.18275	 19.63935	 18.18192	 20.07065	 23.37986	 18.50305	 19.47921	 17.84490	 18.74459	 19.78220	 22.02435	
-272.00000	 17.81230	 19.88571	 20.45992	 16.07471	 19.45156	 20.90568	 16.92780	 20.44344	 21.53182	 19.55809	 19.88343	 21.65633	 18.09844	 20.44166	 21.82694	 17.71411	 17.91333	 23.22175	 16.74049	 19.20541	 19.64106	 18.19150	 20.07538	 23.44662	 18.50800	 19.48013	 17.86696	 18.75772	 19.78850	 22.02419	
-271.00000	 17.81536	 19.87892	 20.45359	 16.06802	 19.45673	 20.93719	 16.95128	 20.45011	 21.55550	 19.56541	 19.88071	 21.67915	 18.11774	 20.45055	 21.84444	 17.70434	 17.92741	 23.28338	 16.76026	 19.22857	 19.64381	 18.20066	 20.07977	 23.51153	 18.51257	 19.48117	 17.88956	 18.76988	 19.79433	 22.02304	
-270.00000	 17.81853	 19.87280	 20.44757	 16.06157	 19.46214	 20.96942	 16.97574	 20.45664	 21.57889	 19.57223	 19.87757	 21.70193	 18.13682	 20.45885	 21.86130	 17.69512	 17.94224	 23.34465	 16.77992	 19.25219	 19.64757	 18.20941	 20.08384	 23.57449	 18.51673	 19.48231	 17.91269	 18.78105	 19.79968	 22.02094	
-269.00000	 17.82179	 19.86736	 20.44191	 16.05537	 19.46776	 21.00236	 17.00119	 20.46303	 21.60198	 19.57854	 19.87401	 21.72465	 18.15568	 20.46655	 21.87753	 17.68649	 17.95784	 23.40552	 16.79945	 19.27628	 19.65234	 18.21778	 20.08762	 23.63542	 18.52048	 19.48352	 17.93631	 18.79124	 19.80455	 22.01791	
-268.00000	 17.82512	 19.86264	 20.43661	 16.04939	 19.47360	 21.03597	 17.02759	 20.46931	 21.62475	 19.58431	 19.87004	 21.74734	 18.17428	 20.47366	 21.89314	 17.67848	 17.97420	 23.46591	 16.81881	 19.30079	 19.65811	 18.22579	 20.09112	 23.69426	 18.52382	 19.48480	 17.96041	 18.80042	 19.80897	 22.01399	
-267.00000	 17.82848	 19.85865	 20.43170	 16.04364	 19.47965	 21.07025	 17.05496	 20.47549	 21.64717	 19.58954	 19.86567	 21.76997	 18.19261	 20.48017	 21.90816	 17.67111	 17.99134	 23.52576	 16.83800	 19.32572	 19.66487	 18.23346	 20.09436	 23.75094	 18.52674	 19.48614	 17.98496	 18.80861	 19.81292	 22.00922	
-266.00000	 17.83184	 19.85540	 20.42720	 16.03810	 19.48589	 21.10517	 17.08326	 20.48161	 21.66922	 19.59422	 19.86091	 21.79256	 18.21065	 20.48608	 21.92259	 17.66441	 18.00924	 23.58502	 16.85699	 19.35103	 19.67260	 18.24080	 20.09736	 23.80538	 18.52925	 19.48751	 18.00993	 18.81579	 19.81642	 22.00365	
-265.00000	 17.83517	 19.85291	 20.42314	 16.03278	 19.49234	 21.14070	 17.11249	 20.48768	 21.69089	 19.59835	 19.85576	 21.81510	 18.22839	 20.49141	 21.93645	 17.65840	 18.02792	 23.64361	 16.87576	 19.37669	 19.68128	 18.24784	 20.10015	 23.85754	 18.53132	 19.48889	 18.03531	 18.82197	 19.81947	 21.99730	
-264.00000	 17.83842	 19.85118	 20.41952	 16.02765	 19.49897	 21.17684	 17.14263	 20.49372	 21.71214	 19.60192	 19.85024	 21.83760	 18.24581	 20.49614	 21.94977	 17.65310	 18.04737	 23.70146	 16.89429	 19.40269	 19.69091	 18.25460	 20.10274	 23.90736	 18.53298	 19.49028	 18.06108	 18.82713	 19.82207	 21.99023	
-263.00000	 17.84157	 19.85024	 20.41638	 16.02272	 19.50579	 21.21355	 17.17366	 20.49977	 21.73297	 19.60495	 19.84437	 21.86007	 18.26289	 20.50029	 21.96255	 17.64853	 18.06759	 23.75852	 16.91257	 19.42899	 19.70145	 18.26110	 20.10515	 23.95480	 18.53422	 19.49165	 18.08721	 18.83130	 19.82425	 21.98249	
-262.00000	 17.84458	 19.85007	 20.41374	 16.01797	 19.51278	 21.25080	 17.20556	 20.50584	 21.75335	 19.60742	 19.83816	 21.88250	 18.27962	 20.50386	 21.97482	 17.64471	 18.08859	 23.81471	 16.93057	 19.45556	 19.71291	 18.26736	 20.10742	 23.99982	 18.53503	 19.49299	 18.11369	 18.83446	 19.82600	 21.97412	
-261.00000	 17.84741	 19.85070	 20.41160	 16.01339	 19.51994	 21.28858	 17.23831	 20.51196	 21.77326	 19.60935	 19.83162	 21.90490	 18.29600	 20.50686	 21.98660	 17.64165	 18.11036	 23.86998	 16.94828	 19.48237	 19.72525	 18.27341	 20.10955	 24.04239	 18.53544	 19.49429	 18.14050	 18.83662	 19.82734	 21.96516	
-260.00000	 17.85003	 19.85212	 20.40999	 16.00898	 19.52725	 21.32686	 17.27189	 20.51815	 21.79268	 19.61074	 19.82478	 21.92728	 18.31201	 20.50930	 21.99791	 17.63936	 18.13291	 23.92425	 16.96568	 19.50939	 19.73846	 18.27926	 20.11159	 24.08249	 18.53544	 19.49552	 18.16762	 18.83779	 19.82827	 21.95568	
-259.00000	 17.85240	 19.85433	 20.40893	 16.00473	 19.53471	 21.36561	 17.30627	 20.52445	 21.81159	 19.61161	 19.81764	 21.94964	 18.32764	 20.51118	 22.00878	 17.63786	 18.15624	 23.97746	 16.98275	 19.53660	 19.75253	 18.28494	 20.11354	 24.12009	 18.53505	 19.49668	 18.19505	 18.83798	 19.82880	 21.94571	
-258.00000	 17.85447	 19.85734	 20.40842	 16.00062	 19.54232	 21.40481	 17.34142	 20.53088	 21.82997	 19.61197	 19.81024	 21.97199	 18.34289	 20.51252	 22.01923	 17.63714	 18.18034	 24.02955	 16.99948	 19.56395	 19.76743	 18.29048	 20.11544	 24.15518	 18.53426	 19.49774	 18.22277	 18.83718	 19.82896	 21.93532	
-257.00000	 17.85622	 19.86113	 20.40850	 15.99665	 19.55005	 21.44443	 17.37732	 20.53746	 21.84782	 19.61184	 19.80259	 21.99434	 18.35775	 20.51332	 22.02929	 17.63722	 18.20522	 24.08045	 17.01585	 19.59141	 19.78314	 18.29588	 20.11730	 24.18777	 18.53310	 19.49869	 18.25077	 18.83543	 19.82874	 21.92455	
-256.00000	 17.85760	 19.86570	 20.40916	 15.99282	 19.55791	 21.48445	 17.41394	 20.54421	 21.86509	 19.61123	 19.79471	 22.01669	 18.37222	 20.51359	 22.03899	 17.63811	 18.23087	 24.13009	 17.03185	 19.61897	 19.79964	 18.30118	 20.11916	 24.21784	 18.53156	 19.49953	 18.27903	 18.83272	 19.82816	 21.91346	
-255.00000	 17.85859	 19.87104	 20.41044	 15.98911	 19.56588	 21.52483	 17.45125	 20.55118	 21.88179	 19.61016	 19.78662	 22.03906	 18.38629	 20.51334	 22.04834	 17.63979	 18.25729	 24.17842	 17.04746	 19.64657	 19.81693	 18.30639	 20.12103	 24.24541	 18.52968	 19.50023	 18.30756	 18.82906	 19.82722	 21.90210	
-254.00000	 17.85914	 19.87715	 20.41233	 15.98552	 19.57396	 21.56556	 17.48921	 20.55838	 21.89790	 19.60866	 19.77836	 22.06145	 18.39998	 20.51259	 22.05738	 17.64228	 18.28448	 24.22537	 17.06267	 19.67419	 19.83497	 18.31153	 20.12295	 24.27050	 18.52745	 19.50078	 18.33634	 18.82448	 19.82596	 21.89053	
-253.00000	 17.85922	 19.88401	 20.41485	 15.98205	 19.58213	 21.60661	 17.52778	 20.56583	 21.91341	 19.60675	 19.76994	 22.08388	 18.41326	 20.51134	 22.06614	 17.64557	 18.31244	 24.27089	 17.07747	 19.70180	 19.85376	 18.31663	 20.12493	 24.29311	 18.52490	 19.50118	 18.36538	 18.81898	 19.82436	 21.87880	
-252.00000	 17.85880	 19.89160	 20.41802	 15.97868	 19.59039	 21.64794	 17.56694	 20.57356	 21.92829	 19.60446	 19.76139	 22.10635	 18.42616	 20.50962	 22.07465	 17.64966	 18.34116	 24.31492	 17.09186	 19.72936	 19.87327	 18.32171	 20.12700	 24.31327	 18.52205	 19.50142	 18.39467	 18.81258	 19.82245	 21.86697	
-251.00000	 17.85785	 19.89991	 20.42183	 15.97542	 19.59872	 21.68954	 17.60665	 20.58159	 21.94255	 19.60181	 19.75273	 22.12888	 18.43867	 20.50742	 22.08293	 17.65453	 18.37064	 24.35741	 17.10582	 19.75685	 19.89349	 18.32677	 20.12919	 24.33103	 18.51890	 19.50149	 18.42421	 18.80530	 19.82024	 21.85508	
-250.00000	 17.85634	 19.90893	 20.42631	 15.97226	 19.60712	 21.73138	 17.64686	 20.58994	 21.95617	 19.59884	 19.74399	 22.15148	 18.45080	 20.50476	 22.09102	 17.66019	 18.40088	 24.39829	 17.11934	 19.78423	 19.91441	 18.33185	 20.13152	 24.34640	 18.51548	 19.50137	 18.45400	 18.79716	 19.81774	 21.84320	
-249.00000	 17.85423	 19.91862	 20.43147	 15.96920	 19.61558	 21.77343	 17.68753	 20.59864	 21.96914	 19.59557	 19.73520	 22.17416	 18.46255	 20.50167	 22.09894	 17.66662	 18.43187	 24.43753	 17.13242	 19.81147	 19.93600	 18.33696	 20.13402	 24.35945	 18.51181	 19.50107	 18.48405	 18.78817	 19.81497	 21.83137	
-248.00000	 17.85150	 19.92897	 20.43730	 15.96624	 19.62409	 21.81568	 17.72862	 20.60770	 21.98145	 19.59204	 19.72638	 22.19694	 18.47395	 20.49814	 22.10673	 17.67381	 18.46360	 24.47506	 17.14506	 19.83855	 19.95826	 18.34212	 20.13671	 24.37021	 18.50791	 19.50057	 18.51435	 18.77836	 19.81193	 21.81965	
-247.00000	 17.84813	 19.93995	 20.44381	 15.96337	 19.63264	 21.85809	 17.77009	 20.61715	 21.99311	 19.58828	 19.71757	 22.21983	 18.48499	 20.49419	 22.11442	 17.68176	 18.49606	 24.51086	 17.15725	 19.86544	 19.98117	 18.34734	 20.13961	 24.37874	 18.50379	 19.49989	 18.54493	 18.76774	 19.80863	 21.80810	
-246.00000	 17.84409	 19.95154	 20.45102	 15.96059	 19.64122	 21.90064	 17.81188	 20.62699	 22.00410	 19.58433	 19.70878	 22.24284	 18.49569	 20.48984	 22.12203	 17.69044	 18.52925	 24.54486	 17.16898	 19.89210	 20.00472	 18.35264	 20.14275	 24.38509	 18.49949	 19.49900	 18.57578	 18.75633	 19.80510	 21.79676	
-245.00000	 17.83937	 19.96371	 20.45892	 15.95791	 19.64983	 21.94332	 17.85395	 20.63725	 22.01443	 19.58021	 19.70004	 22.26599	 18.50606	 20.48509	 22.12960	 17.69984	 18.56317	 24.57704	 17.18027	 19.91851	 20.02889	 18.35803	 20.14616	 24.38933	 18.49502	 19.49792	 18.60691	 18.74416	 19.80133	 21.78568	
-244.00000	 17.83394	 19.97644	 20.46753	 15.95533	 19.65845	 21.98610	 17.89626	 20.64793	 22.02409	 19.57597	 19.69139	 22.28929	 18.51613	 20.47997	 22.13717	 17.70995	 18.59779	 24.60736	 17.19110	 19.94464	 20.05369	 18.36353	 20.14984	 24.39153	 18.49041	 19.49665	 18.63834	 18.73125	 19.79735	 21.77491	
-243.00000	 17.82779	 19.98969	 20.47684	 15.95285	 19.66709	 22.02896	 17.93874	 20.65906	 22.03309	 19.57165	 19.68285	 22.31276	 18.52591	 20.47448	 22.14475	 17.72074	 18.63311	 24.63579	 17.20148	 19.97048	 20.07908	 18.36915	 20.15384	 24.39176	 18.48567	 19.49518	 18.67009	 18.71762	 19.79315	 21.76451	
-242.00000	 17.82091	 20.00343	 20.48685	 15.95047	 19.67573	 22.07188	 17.98136	 20.67063	 22.04142	 19.56727	 19.67444	 22.33642	 18.53541	 20.46863	 22.15237	 17.73220	 18.66911	 24.66228	 17.21142	 19.99598	 20.10508	 18.37491	 20.15816	 24.39009	 18.48083	 19.49352	 18.70215	 18.70329	 19.78876	 21.75451	
-241.00000	 17.81328	 20.01764	 20.49757	 15.94820	 19.68436	 22.11484	 18.02404	 20.68267	 22.04910	 19.56287	 19.66620	 22.36027	 18.54466	 20.46244	 22.16008	 17.74431	 18.70579	 24.68683	 17.22092	 20.02114	 20.13166	 18.38082	 20.16284	 24.38661	 18.47592	 19.49167	 18.73456	 18.68830	 19.78418	 21.74497	
-240.00000	 17.80490	 20.03227	 20.50900	 15.94605	 19.69299	 22.15782	 18.06675	 20.69517	 22.05612	 19.55850	 19.65815	 22.38434	 18.55367	 20.45593	 22.16789	 17.75705	 18.74312	 24.70940	 17.22998	 20.04592	 20.15882	 18.38688	 20.16789	 24.38139	 18.47096	 19.48965	 18.76732	 18.67265	 19.77943	 21.73593	
-239.00000	 17.79577	 20.04729	 20.52113	 15.94401	 19.70161	 22.20080	 18.10942	 20.70813	 22.06250	 19.55418	 19.65030	 22.40864	 18.56248	 20.44909	 22.17584	 17.77039	 18.78110	 24.72998	 17.23862	 20.07030	 20.18656	 18.39311	 20.17333	 24.37452	 18.46596	 19.48746	 18.80046	 18.65638	 19.77450	 21.72744	
-238.00000	 17.78589	 20.06268	 20.53397	 15.94211	 19.71020	 22.24378	 18.15200	 20.72157	 22.06825	 19.54996	 19.64270	 22.43318	 18.57110	 20.44195	 22.18395	 17.78431	 18.81970	 24.74856	 17.24685	 20.09426	 20.21486	 18.39951	 20.17918	 24.36610	 18.46096	 19.48510	 18.83400	 18.63951	 19.76941	 21.71953	
-237.00000	 17.77525	 20.07838	 20.54751	 15.94034	 19.71878	 22.28672	 18.19444	 20.73549	 22.07337	 19.54586	 19.63536	 22.45799	 18.57957	 20.43451	 22.19225	 17.79880	 18.85891	 24.76512	 17.25467	 20.11778	 20.24372	 18.40610	 20.18545	 24.35620	 18.45597	 19.48260	 18.86795	 18.62206	 19.76417	 21.71225	
-236.00000	 17.76387	 20.09438	 20.56175	 15.93871	 19.72732	 22.32963	 18.23667	 20.74987	 22.07788	 19.54193	 19.62830	 22.48306	 18.58789	 20.42679	 22.20076	 17.81381	 18.89870	 24.77965	 17.26210	 20.14085	 20.27314	 18.41288	 20.19218	 24.34494	 18.45102	 19.47995	 18.90234	 18.60406	 19.75878	 21.70563	
-235.00000	 17.75174	 20.11062	 20.57668	 15.93724	 19.73584	 22.37247	 18.27864	 20.76472	 22.08179	 19.53819	 19.62155	 22.50843	 18.59611	 20.41880	 22.20951	 17.82934	 18.93905	 24.79215	 17.26914	 20.16343	 20.30310	 18.41986	 20.19936	 24.33239	 18.44612	 19.47718	 18.93719	 18.58554	 19.75325	 21.69971	
-234.00000	 17.73890	 20.12709	 20.59231	 15.93593	 19.74434	 22.41525	 18.32029	 20.78003	 22.08511	 19.53468	 19.61513	 22.53409	 18.60426	 20.41054	 22.21853	 17.84535	 18.97994	 24.80263	 17.27583	 20.18552	 20.33361	 18.42704	 20.20702	 24.31866	 18.44131	 19.47429	 18.97253	 18.56652	 19.74759	 21.69454	
-233.00000	 17.72534	 20.14373	 20.60862	 15.93480	 19.75279	 22.45795	 18.36156	 20.79580	 22.08787	 19.53143	 19.60905	 22.56008	 18.61235	 20.40203	 22.22783	 17.86181	 19.02135	 24.81109	 17.28217	 20.20709	 20.36466	 18.43443	 20.21517	 24.30385	 18.43659	 19.47131	 19.00837	 18.54702	 19.74181	 21.69014	
-232.00000	 17.71108	 20.16052	 20.62560	 15.93385	 19.76122	 22.50055	 18.40239	 20.81201	 22.09008	 19.52847	 19.60333	 22.58639	 18.62042	 20.39327	 22.23745	 17.87870	 19.06325	 24.81754	 17.28817	 20.22813	 20.39624	 18.44202	 20.22383	 24.28807	 18.43199	 19.46824	 19.04475	 18.52707	 19.73591	 21.68654	
-231.00000	 17.69616	 20.17742	 20.64326	 15.93309	 19.76961	 22.54305	 18.44273	 20.82866	 22.09175	 19.52583	 19.59799	 22.61304	 18.62850	 20.38428	 22.24739	 17.89600	 19.10560	 24.82199	 17.29387	 20.24862	 20.42835	 18.44984	 20.23300	 24.27140	 18.42753	 19.46510	 19.08168	 18.50669	 19.72989	 21.68377	
-230.00000	 17.68058	 20.19440	 20.66157	 15.93255	 19.77797	 22.58544	 18.48252	 20.84572	 22.09291	 19.52352	 19.59305	 22.64004	 18.63661	 20.37506	 22.25768	 17.91367	 19.14839	 24.82446	 17.29927	 20.26855	 20.46099	 18.45786	 20.24269	 24.25396	 18.42323	 19.46191	 19.11920	 18.48592	 19.72377	 21.68188	
-229.00000	 17.66438	 20.21141	 20.68054	 15.93222	 19.78629	 22.62770	 18.52171	 20.86319	 22.09358	 19.52159	 19.58852	 22.66741	 18.64480	 20.36562	 22.26833	 17.93168	 19.19157	 24.82496	 17.30440	 20.28789	 20.49415	 18.46610	 20.25292	 24.23584	 18.41910	 19.45869	 19.15733	 18.46476	 19.71754	 21.68087	
