Time 0T1NLc 0T1NUc 0T1PRc n0T1NLc n0T1NUc n0T1PRc 0T2NLc 0T2NUc 0T2PRc n0T2NLc n0T2NUc n0T2PRc 
-266.00000	 17.12559	 18.77242	 18.48264	 17.01581	 18.18382	 19.35279	 16.78165	 17.17667	 19.76576	 16.78272	 17.87369	 18.90110	
-265.00000	 17.11447	 18.76451	 18.48446	 17.01623	 18.18881	 19.36287	 16.77958	 17.17574	 19.78552	 16.78077	 17.87530	 18.91331	
-264.00000	 17.10294	 18.75680	 18.48671	 17.01649	 18.19354	 19.37290	 16.77772	 17.17494	 19.80534	 16.77856	 17.87685	 18.92545	
-263.00000	 17.09101	 18.74931	 18.48941	 17.01660	 18.19803	 19.38289	 16.77608	 17.17429	 19.82520	 16.77609	 17.87833	 18.93752	
-262.00000	 17.07871	 18.74205	 18.49257	 17.01657	 18.20228	 19.39283	 16.77465	 17.17382	 19.84508	 16.77336	 17.87975	 18.94951	
-261.00000	 17.06607	 18.73504	 18.49621	 17.01642	 18.20630	 19.40273	 16.77343	 17.17353	 19.86497	 16.77039	 17.88110	 18.96140	
-260.00000	 17.05311	 18.72828	 18.50035	 17.01614	 18.21008	 19.41259	 16.77244	 17.17346	 19.88484	 16.76718	 17.88239	 18.97318	
-259.00000	 17.03986	 18.72178	 18.50499	 17.01576	 18.21364	 19.42242	 16.77166	 17.17361	 19.90468	 16.76373	 17.88361	 18.98484	
-258.00000	 17.02635	 18.71556	 18.51016	 17.01527	 18.21699	 19.43223	 16.77111	 17.17402	 19.92447	 16.76006	 17.88477	 18.99637	
-257.00000	 17.01260	 18.70963	 18.51586	 17.01469	 18.22013	 19.44201	 16.77077	 17.17471	 19.94419	 16.75618	 17.88587	 19.00776	
-256.00000	 16.99865	 18.70398	 18.52210	 17.01403	 18.22307	 19.45177	 16.77064	 17.17568	 19.96382	 16.75208	 17.88691	 19.01900	
-255.00000	 16.98453	 18.69863	 18.52890	 17.01331	 18.22582	 19.46152	 16.77072	 17.17698	 19.98334	 16.74779	 17.88788	 19.03009	
-254.00000	 16.97026	 18.69359	 18.53626	 17.01252	 18.22839	 19.47126	 16.77101	 17.17861	 20.00273	 16.74330	 17.88879	 19.04101	
-253.00000	 16.95589	 18.68885	 18.54419	 17.01169	 18.23078	 19.48100	 16.77149	 17.18059	 20.02197	 16.73863	 17.88964	 19.05176	
-252.00000	 16.94143	 18.68443	 18.55270	 17.01082	 18.23301	 19.49075	 16.77217	 17.18296	 20.04103	 16.73379	 17.89044	 19.06234	
-251.00000	 16.92692	 18.68032	 18.56180	 17.00993	 18.23508	 19.50051	 16.77304	 17.18572	 20.05991	 16.72877	 17.89117	 19.07274	
-250.00000	 16.91240	 18.67652	 18.57148	 17.00902	 18.23701	 19.51028	 16.77409	 17.18890	 20.07857	 16.72360	 17.89186	 19.08295	
-249.00000	 16.89789	 18.67303	 18.58175	 17.00812	 18.23879	 19.52009	 16.77530	 17.19253	 20.09699	 16.71828	 17.89249	 19.09298	
-248.00000	 16.88342	 18.66986	 18.59261	 17.00722	 18.24046	 19.52992	 16.77668	 17.19660	 20.11517	 16.71281	 17.89308	 19.10281	
-247.00000	 16.86904	 18.66701	 18.60405	 17.00635	 18.24200	 19.53980	 16.77821	 17.20116	 20.13307	 16.70721	 17.89361	 19.11245	
-246.00000	 16.85476	 18.66446	 18.61609	 17.00551	 18.24344	 19.54973	 16.77988	 17.20620	 20.15068	 16.70148	 17.89411	 19.12190	
-245.00000	 16.84062	 18.66223	 18.62872	 17.00472	 18.24478	 19.55971	 16.78169	 17.21175	 20.16798	 16.69563	 17.89456	 19.13116	
-244.00000	 16.82665	 18.66029	 18.64193	 17.00398	 18.24603	 19.56977	 16.78361	 17.21783	 20.18496	 16.68968	 17.89498	 19.14022	
-243.00000	 16.81289	 18.65865	 18.65572	 17.00331	 18.24720	 19.57989	 16.78565	 17.22444	 20.20159	 16.68362	 17.89536	 19.14909	
-242.00000	 16.79935	 18.65731	 18.67009	 17.00271	 18.24829	 19.59010	 16.78779	 17.23161	 20.21785	 16.67747	 17.89572	 19.15777	
-241.00000	 16.78608	 18.65625	 18.68502	 17.00221	 18.24933	 19.60040	 16.79001	 17.23933	 20.23375	 16.67123	 17.89605	 19.16627	
-240.00000	 16.77310	 18.65547	 18.70052	 17.00180	 18.25032	 19.61080	 16.79231	 17.24762	 20.24925	 16.66491	 17.89636	 19.17458	
-239.00000	 16.76044	 18.65497	 18.71657	 17.00149	 18.25126	 19.62131	 16.79468	 17.25650	 20.26435	 16.65852	 17.89665	 19.18271	
-238.00000	 16.74813	 18.65472	 18.73316	 17.00131	 18.25216	 19.63193	 16.79710	 17.26596	 20.27903	 16.65206	 17.89693	 19.19067	
-237.00000	 16.73619	 18.65473	 18.75028	 17.00125	 18.25304	 19.64269	 16.79957	 17.27601	 20.29329	 16.64555	 17.89720	 19.19846	
-236.00000	 16.72465	 18.65499	 18.76793	 17.00132	 18.25389	 19.65357	 16.80206	 17.28666	 20.30711	 16.63899	 17.89748	 19.20609	
-235.00000	 16.71354	 18.65548	 18.78609	 17.00153	 18.25473	 19.66460	 16.80458	 17.29790	 20.32049	 16.63238	 17.89775	 19.21356	
-234.00000	 16.70287	 18.65619	 18.80475	 17.00190	 18.25556	 19.67578	 16.80710	 17.30974	 20.33342	 16.62574	 17.89803	 19.22089	
-233.00000	 16.69268	 18.65712	 18.82389	 17.00241	 18.25640	 19.68712	 16.80962	 17.32218	 20.34590	 16.61906	 17.89833	 19.22808	
-232.00000	 16.68298	 18.65826	 18.84350	 17.00309	 18.25723	 19.69863	 16.81213	 17.33520	 20.35792	 16.61237	 17.89864	 19.23513	
-231.00000	 16.67380	 18.65958	 18.86357	 17.00394	 18.25808	 19.71031	 16.81460	 17.34881	 20.36948	 16.60565	 17.89897	 19.24207	
-230.00000	 16.66516	 18.66110	 18.88408	 17.00496	 18.25894	 19.72217	 16.81704	 17.36300	 20.38057	 16.59893	 17.89934	 19.24890	
-229.00000	 16.65706	 18.66278	 18.90502	 17.00615	 18.25982	 19.73421	 16.81944	 17.37775	 20.39121	 16.59220	 17.89974	 19.25562	
-228.00000	 16.64953	 18.66463	 18.92636	 17.00753	 18.26072	 19.74644	 16.82177	 17.39306	 20.40138	 16.58547	 17.90017	 19.26225	
-227.00000	 16.64259	 18.66662	 18.94810	 17.00908	 18.26165	 19.75888	 16.82404	 17.40891	 20.41110	 16.57875	 17.90065	 19.26880	
-226.00000	 16.63625	 18.66876	 18.97022	 17.01083	 18.26260	 19.77151	 16.82623	 17.42529	 20.42037	 16.57204	 17.90118	 19.27528	
-225.00000	 16.63051	 18.67103	 18.99270	 17.01276	 18.26359	 19.78435	 16.82833	 17.44217	 20.42920	 16.56535	 17.90177	 19.28170	
-224.00000	 16.62540	 18.67343	 19.01553	 17.01488	 18.26461	 19.79739	 16.83034	 17.45955	 20.43759	 16.55868	 17.90241	 19.28808	
-223.00000	 16.62093	 18.67594	 19.03868	 17.01719	 18.26566	 19.81065	 16.83223	 17.47740	 20.44555	 16.55204	 17.90312	 19.29442	
-222.00000	 16.61709	 18.67855	 19.06214	 17.01969	 18.26675	 19.82412	 16.83402	 17.49570	 20.45309	 16.54543	 17.90389	 19.30074	
-221.00000	 16.61389	 18.68126	 19.08590	 17.02237	 18.26787	 19.83780	 16.83567	 17.51442	 20.46023	 16.53886	 17.90474	 19.30705	
-220.00000	 16.61136	 18.68406	 19.10993	 17.02525	 18.26903	 19.85170	 16.83720	 17.53354	 20.46697	 16.53233	 17.90566	 19.31336	
-219.00000	 16.60948	 18.68695	 19.13421	 17.02830	 18.27022	 19.86581	 16.83859	 17.55303	 20.47334	 16.52585	 17.90666	 19.31968	
-218.00000	 16.60826	 18.68991	 19.15874	 17.03154	 18.27144	 19.88014	 16.83983	 17.57287	 20.47934	 16.51941	 17.90774	 19.32603	
-217.00000	 16.60770	 18.69294	 19.18350	 17.03496	 18.27269	 19.89468	 16.84091	 17.59303	 20.48499	 16.51304	 17.90891	 19.33242	
-216.00000	 16.60780	 18.69605	 19.20846	 17.03856	 18.27398	 19.90943	 16.84183	 17.61347	 20.49030	 16.50672	 17.91017	 19.33886	
-215.00000	 16.60857	 18.69922	 19.23362	 17.04233	 18.27528	 19.92439	 16.84259	 17.63417	 20.49529	 16.50046	 17.91152	 19.34537	
-214.00000	 16.60999	 18.70246	 19.25895	 17.04626	 18.27662	 19.93955	 16.84317	 17.65510	 20.49999	 16.49427	 17.91297	 19.35195	
-213.00000	 16.61207	 18.70576	 19.28445	 17.05035	 18.27797	 19.95492	 16.84357	 17.67622	 20.50439	 16.48814	 17.91450	 19.35863	
-212.00000	 16.61480	 18.70912	 19.31009	 17.05460	 18.27934	 19.97048	 16.84378	 17.69749	 20.50854	 16.48209	 17.91614	 19.36540	
-211.00000	 16.61817	 18.71254	 19.33586	 17.05899	 18.28072	 19.98622	 16.84381	 17.71890	 20.51243	 16.47610	 17.91787	 19.37229	
-210.00000	 16.62219	 18.71603	 19.36175	 17.06352	 18.28211	 20.00216	 16.84364	 17.74040	 20.51608	 16.47019	 17.91970	 19.37931	
-209.00000	 16.62683	 18.71959	 19.38774	 17.06819	 18.28351	 20.01827	 16.84327	 17.76197	 20.51953	 16.46436	 17.92163	 19.38646	
-208.00000	 16.63210	 18.72322	 19.41382	 17.07298	 18.28491	 20.03455	 16.84270	 17.78356	 20.52277	 16.45861	 17.92365	 19.39377	
-207.00000	 16.63798	 18.72692	 19.43997	 17.07788	 18.28631	 20.05100	 16.84192	 17.80515	 20.52584	 16.45293	 17.92577	 19.40123	
-206.00000	 16.64446	 18.73071	 19.46620	 17.08289	 18.28770	 20.06760	 16.84093	 17.82670	 20.52874	 16.44733	 17.92799	 19.40887	
-205.00000	 16.65154	 18.73458	 19.49248	 17.08800	 18.28908	 20.08435	 16.83972	 17.84818	 20.53149	 16.44182	 17.93031	 19.41669	
-204.00000	 16.65918	 18.73855	 19.51880	 17.09319	 18.29045	 20.10125	 16.83830	 17.86957	 20.53412	 16.43639	 17.93271	 19.42470	
-203.00000	 16.66740	 18.74261	 19.54515	 17.09847	 18.29179	 20.11827	 16.83667	 17.89083	 20.53662	 16.43103	 17.93521	 19.43292	
-202.00000	 16.67616	 18.74679	 19.57153	 17.10381	 18.29311	 20.13541	 16.83481	 17.91193	 20.53902	 16.42576	 17.93780	 19.44135	
-201.00000	 16.68546	 18.75109	 19.59793	 17.10921	 18.29441	 20.15267	 16.83273	 17.93284	 20.54132	 16.42057	 17.94047	 19.45000	
-200.00000	 16.69527	 18.75553	 19.62433	 17.11465	 18.29567	 20.17004	 16.83043	 17.95354	 20.54354	 16.41546	 17.94322	 19.45888	
-199.00000	 16.70559	 18.76010	 19.65074	 17.12013	 18.29690	 20.18750	 16.82791	 17.97400	 20.54569	 16.41042	 17.94606	 19.46801	
-198.00000	 16.71640	 18.76483	 19.67714	 17.12563	 18.29809	 20.20504	 16.82516	 17.99420	 20.54778	 16.40547	 17.94897	 19.47738	
-197.00000	 16.72768	 18.76973	 19.70353	 17.13114	 18.29923	 20.22266	 16.82219	 18.01410	 20.54981	 16.40059	 17.95195	 19.48700	
-196.00000	 16.73941	 18.77480	 19.72991	 17.13665	 18.30034	 20.24035	 16.81900	 18.03369	 20.55180	 16.39579	 17.95500	 19.49689	
-195.00000	 16.75156	 18.78007	 19.75627	 17.14216	 18.30140	 20.25809	 16.81558	 18.05295	 20.55374	 16.39105	 17.95812	 19.50704	
-194.00000	 16.76413	 18.78554	 19.78260	 17.14764	 18.30241	 20.27588	 16.81194	 18.07186	 20.55563	 16.38639	 17.96129	 19.51747	
-193.00000	 16.77710	 18.79123	 19.80891	 17.15308	 18.30337	 20.29370	 16.80808	 18.09040	 20.55749	 16.38180	 17.96452	 19.52817	
-192.00000	 16.79043	 18.79716	 19.83519	 17.15848	 18.30428	 20.31156	 16.80400	 18.10855	 20.55930	 16.37728	 17.96780	 19.53916	
-191.00000	 16.80412	 18.80333	 19.86144	 17.16382	 18.30514	 20.32943	 16.79970	 18.12630	 20.56106	 16.37282	 17.97113	 19.55044	
-190.00000	 16.81813	 18.80976	 19.88766	 17.16909	 18.30595	 20.34731	 16.79519	 18.14364	 20.56278	 16.36842	 17.97449	 19.56202	
-189.00000	 16.83246	 18.81646	 19.91385	 17.17429	 18.30670	 20.36520	 16.79046	 18.16055	 20.56443	 16.36408	 17.97789	 19.57389	
-188.00000	 16.84708	 18.82346	 19.94000	 17.17939	 18.30741	 20.38307	 16.78551	 18.17704	 20.56603	 16.35979	 17.98133	 19.58606	
-187.00000	 16.86196	 18.83075	 19.96612	 17.18438	 18.30806	 20.40093	 16.78036	 18.19308	 20.56754	 16.35556	 17.98479	 19.59853	
-186.00000	 16.87708	 18.83836	 19.99221	 17.18926	 18.30866	 20.41876	 16.77500	 18.20867	 20.56897	 16.35138	 17.98827	 19.61130	
-185.00000	 16.89243	 18.84630	 20.01828	 17.19402	 18.30922	 20.43656	 16.76943	 18.22381	 20.57031	 16.34725	 17.99176	 19.62438	
-184.00000	 16.90798	 18.85457	 20.04431	 17.19864	 18.30973	 20.45432	 16.76367	 18.23850	 20.57152	 16.34316	 17.99527	 19.63776	
-183.00000	 16.92370	 18.86319	 20.07031	 17.20312	 18.31020	 20.47203	 16.75771	 18.25273	 20.57261	 16.33912	 17.99879	 19.65146	
-182.00000	 16.93958	 18.87218	 20.09628	 17.20745	 18.31064	 20.48968	 16.75156	 18.26650	 20.57355	 16.33511	 18.00230	 19.66545	
-181.00000	 16.95560	 18.88153	 20.12223	 17.21161	 18.31103	 20.50727	 16.74522	 18.27982	 20.57432	 16.33114	 18.00582	 19.67976	
-180.00000	 16.97172	 18.89126	 20.14815	 17.21559	 18.31140	 20.52479	 16.73869	 18.29269	 20.57490	 16.32721	 18.00932	 19.69436	
-179.00000	 16.98794	 18.90138	 20.17405	 17.21940	 18.31175	 20.54224	 16.73199	 18.30511	 20.57528	 16.32330	 18.01282	 19.70928	
-178.00000	 17.00422	 18.91190	 20.19993	 17.22302	 18.31207	 20.55960	 16.72511	 18.31709	 20.57542	 16.31943	 18.01630	 19.72449	
-177.00000	 17.02054	 18.92281	 20.22579	 17.22645	 18.31238	 20.57688	 16.71807	 18.32864	 20.57531	 16.31558	 18.01976	 19.74000	
-176.00000	 17.03689	 18.93413	 20.25163	 17.22967	 18.31267	 20.59407	 16.71087	 18.33976	 20.57491	 16.31176	 18.02319	 19.75582	
-175.00000	 17.05323	 18.94585	 20.27744	 17.23268	 18.31297	 20.61116	 16.70350	 18.35046	 20.57422	 16.30797	 18.02660	 19.77192	
-174.00000	 17.06956	 18.95798	 20.30324	 17.23548	 18.31327	 20.62815	 16.69599	 18.36076	 20.57319	 16.30419	 18.02997	 19.78832	
-173.00000	 17.08584	 18.97053	 20.32902	 17.23805	 18.31358	 20.64503	 16.68834	 18.37066	 20.57181	 16.30044	 18.03331	 19.80501	
-172.00000	 17.10206	 18.98348	 20.35478	 17.24041	 18.31391	 20.66181	 16.68056	 18.38018	 20.57005	 16.29671	 18.03661	 19.82198	
-171.00000	 17.11820	 18.99684	 20.38052	 17.24253	 18.31426	 20.67847	 16.67264	 18.38933	 20.56789	 16.29299	 18.03987	 19.83924	
-170.00000	 17.13424	 19.01060	 20.40623	 17.24443	 18.31465	 20.69502	 16.66461	 18.39812	 20.56531	 16.28930	 18.04308	 19.85678	
-169.00000	 17.15015	 19.02476	 20.43192	 17.24609	 18.31507	 20.71146	 16.65646	 18.40657	 20.56228	 16.28562	 18.04624	 19.87459	
-168.00000	 17.16591	 19.03932	 20.45759	 17.24752	 18.31555	 20.72777	 16.64821	 18.41468	 20.55878	 16.28197	 18.04936	 19.89267	
-167.00000	 17.18151	 19.05426	 20.48322	 17.24871	 18.31608	 20.74396	 16.63987	 18.42249	 20.55480	 16.27833	 18.05242	 19.91102	
-166.00000	 17.19692	 19.06958	 20.50882	 17.24966	 18.31667	 20.76003	 16.63144	 18.42999	 20.55030	 16.27471	 18.05544	 19.92964	
-165.00000	 17.21212	 19.08526	 20.53438	 17.25038	 18.31734	 20.77598	 16.62293	 18.43720	 20.54529	 16.27111	 18.05839	 19.94851	
-164.00000	 17.22711	 19.10129	 20.55990	 17.25086	 18.31808	 20.79179	 16.61435	 18.44415	 20.53974	 16.26754	 18.06129	 19.96763	
-163.00000	 17.24184	 19.11767	 20.58537	 17.25110	 18.31892	 20.80748	 16.60572	 18.45084	 20.53364	 16.26398	 18.06413	 19.98701	
-162.00000	 17.25632	 19.13437	 20.61079	 17.25112	 18.31985	 20.82304	 16.59703	 18.45729	 20.52697	 16.26046	 18.06692	 20.00663	
-161.00000	 17.27051	 19.15137	 20.63614	 17.25090	 18.32088	 20.83847	 16.58831	 18.46352	 20.51974	 16.25696	 18.06964	 20.02650	
-160.00000	 17.28440	 19.16867	 20.66143	 17.25046	 18.32203	 20.85377	 16.57956	 18.46954	 20.51193	 16.25349	 18.07231	 20.04661	
-159.00000	 17.29797	 19.18623	 20.68664	 17.24979	 18.32329	 20.86893	 16.57080	 18.47537	 20.50355	 16.25005	 18.07492	 20.06695	
-158.00000	 17.31120	 19.20404	 20.71177	 17.24891	 18.32469	 20.88396	 16.56202	 18.48101	 20.49459	 16.24665	 18.07747	 20.08752	
-157.00000	 17.32407	 19.22209	 20.73680	 17.24782	 18.32621	 20.89887	 16.55325	 18.48649	 20.48505	 16.24329	 18.07997	 20.10832	
-156.00000	 17.33656	 19.24033	 20.76174	 17.24651	 18.32788	 20.91363	 16.54449	 18.49181	 20.47495	 16.23997	 18.08241	 20.12935	
-155.00000	 17.34867	 19.25876	 20.78656	 17.24501	 18.32969	 20.92826	 16.53575	 18.49700	 20.46429	 16.23669	 18.08479	 20.15061	
-154.00000	 17.36036	 19.27735	 20.81125	 17.24331	 18.33165	 20.94276	 16.52704	 18.50206	 20.45308	 16.23347	 18.08713	 20.17208	
-153.00000	 17.37162	 19.29606	 20.83582	 17.24143	 18.33378	 20.95713	 16.51838	 18.50700	 20.44134	 16.23029	 18.08941	 20.19378	
-152.00000	 17.38243	 19.31488	 20.86025	 17.23936	 18.33607	 20.97135	 16.50978	 18.51185	 20.42909	 16.22718	 18.09165	 20.21569	
-151.00000	 17.39277	 19.33377	 20.88452	 17.23712	 18.33852	 20.98545	 16.50124	 18.51660	 20.41634	 16.22413	 18.09385	 20.23782	
-150.00000	 17.40263	 19.35271	 20.90863	 17.23471	 18.34116	 20.99940	 16.49278	 18.52128	 20.40314	 16.22114	 18.09600	 20.26017	
-149.00000	 17.41199	 19.37168	 20.93256	 17.23215	 18.34397	 21.01322	 16.48440	 18.52588	 20.38949	 16.21823	 18.09812	 20.28273	
-148.00000	 17.42083	 19.39062	 20.95631	 17.22944	 18.34696	 21.02691	 16.47612	 18.53043	 20.37544	 16.21539	 18.10020	 20.30550	
-147.00000	 17.42914	 19.40953	 20.97986	 17.22659	 18.35013	 21.04046	 16.46794	 18.53492	 20.36102	 16.21263	 18.10225	 20.32850	
-146.00000	 17.43689	 19.42837	 21.00320	 17.22360	 18.35350	 21.05387	 16.45988	 18.53937	 20.34626	 16.20996	 18.10428	 20.35171	
-145.00000	 17.44408	 19.44710	 21.02632	 17.22049	 18.35705	 21.06714	 16.45195	 18.54380	 20.33121	 16.20738	 18.10629	 20.37513	
-144.00000	 17.45068	 19.46569	 21.04921	 17.21727	 18.36080	 21.08027	 16.44415	 18.54819	 20.31591	 16.20489	 18.10827	 20.39878	
-143.00000	 17.45668	 19.48413	 21.07186	 17.21394	 18.36473	 21.09327	 16.43650	 18.55257	 20.30040	 16.20251	 18.11025	 20.42265	
-142.00000	 17.46207	 19.50236	 21.09426	 17.21051	 18.36887	 21.10613	 16.42900	 18.55694	 20.28474	 16.20023	 18.11222	 20.44674	
-141.00000	 17.46682	 19.52036	 21.11639	 17.20699	 18.37319	 21.11885	 16.42166	 18.56130	 20.26896	 16.19806	 18.11418	 20.47106	
-140.00000	 17.47093	 19.53811	 21.13824	 17.20339	 18.37771	 21.13143	 16.41449	 18.56567	 20.25313	 16.19600	 18.11615	 20.49561	
-139.00000	 17.47439	 19.55557	 21.15981	 17.19973	 18.38242	 21.14387	 16.40750	 18.57005	 20.23729	 16.19406	 18.11812	 20.52039	
-138.00000	 17.47717	 19.57270	 21.18109	 17.19600	 18.38732	 21.15618	 16.40069	 18.57443	 20.22151	 16.19224	 18.12010	 20.54541	
-137.00000	 17.47926	 19.58949	 21.20206	 17.19221	 18.39241	 21.16834	 16.39408	 18.57884	 20.20584	 16.19055	 18.12211	 20.57068	
-136.00000	 17.48066	 19.60589	 21.22272	 17.18838	 18.39769	 21.18037	 16.38766	 18.58328	 20.19033	 16.18899	 18.12413	 20.59619	
-135.00000	 17.48136	 19.62189	 21.24306	 17.18452	 18.40314	 21.19226	 16.38145	 18.58774	 20.17505	 16.18757	 18.12618	 20.62196	
-134.00000	 17.48134	 19.63745	 21.26306	 17.18062	 18.40878	 21.20401	 16.37546	 18.59225	 20.16006	 16.18628	 18.12826	 20.64798	
-133.00000	 17.48059	 19.65254	 21.28273	 17.17670	 18.41460	 21.21562	 16.36967	 18.59678	 20.14541	 16.18513	 18.13038	 20.67427	
-132.00000	 17.47911	 19.66715	 21.30204	 17.17277	 18.42058	 21.22710	 16.36411	 18.60137	 20.13117	 16.18413	 18.13254	 20.70083	
-131.00000	 17.47689	 19.68124	 21.32100	 17.16884	 18.42673	 21.23844	 16.35877	 18.60600	 20.11740	 16.18328	 18.13475	 20.72767	
-130.00000	 17.47392	 19.69479	 21.33960	 17.16491	 18.43304	 21.24964	 16.35366	 18.61069	 20.10415	 16.18257	 18.13701	 20.75479	
-129.00000	 17.47020	 19.70778	 21.35784	 17.16099	 18.43951	 21.26070	 16.34878	 18.61543	 20.09150	 16.18202	 18.13932	 20.78220	
-128.00000	 17.46573	 19.72018	 21.37569	 17.15708	 18.44612	 21.27164	 16.34413	 18.62023	 20.07949	 16.18162	 18.14170	 20.80990	
-127.00000	 17.46050	 19.73197	 21.39317	 17.15320	 18.45288	 21.28243	 16.33971	 18.62510	 20.06820	 16.18138	 18.14414	 20.83791	
