-3.1558e-010,2.9991e-009
2.4931e-006,2.5566e-005
7.0046e-009,9.6081e-008
6.3215e-010,3.1446e-009
4.9747e-009,-3.409e-010
6.2077e-009,1.1292e-008
9.5031e-008,3.0388e-009
2.7856e-007,7.9519e-007
2.5664e-007,3.0348e-006
-6.2381e-006,4.7723e-006
3.1626e-013,2.8859e-009
1.9849e-005,0.0001547
1.8136e-010,-1.2416e-008
5.0119e-008,5.625e-009
9.4375e-007,0.00016694
-1.9684e-005,-4.7102e-005
3.1265e-007,4.6803e-007
1.6581e-007,1.0021e-007
2.5777e-009,5.3461e-008
6.5672e-011,2.0698e-008
5.4519e-007,3.0015e-007
4.136e-006,2.4128e-006
-1.7446e-007,-7.7539e-008
-5.2345e-006,-1.3407e-005
-7.0304e-009,-1.1945e-008
1.9876e-008,-7.5335e-009
6.1345e-006,0.00015453
-1.436e-005,2.6213e-005
1.5599e-009,3.8322e-009
-2.2101e-008,-2.7591e-008
-3.3573e-007,-4.7705e-007
7.2505e-012,1.54e-009
9.0958e-009,1.2823e-008
-1.9083e-009,3.5475e-007
-3.3929e-010,4.1573e-007
-7.3259e-006,2.5279e-005
1.8381e-005,0.00015047
3.5896e-006,9.3242e-005
-6.683e-008,6.2037e-008
1.7721e-005,0.00012948
4.4741e-011,7.7225e-009
-5.1524e-008,-1.4575e-007
4.1271e-010,-4.1957e-010
-6.5876e-009,1.1559e-006
-1.8546e-005,6.1784e-005
1.2238e-007,2.0854e-006
4.1066e-008,6.1671e-006
5.1696e-008,6.2871e-010
-3.1318e-007,-3.2376e-007
1.9388e-007,1.4528e-006
3.6943e-011,1.0861e-008
-1.5154e-006,0.00014042
-7.1981e-006,-3.2609e-005
-9.9759e-006,-2.5389e-005
-2.4765e-009,2.4792e-009
-1.0817e-005,-5.9159e-005
-1.4117e-005,-1.6989e-005
1.2034e-006,0.00012251
3.0052e-011,1.048e-008
8.8728e-009,5.0325e-008
5.9734e-009,6.6794e-009
7.0286e-008,5.125e-008
-3.4915e-007,1.7268e-005
2.861e-010,1.7279e-009
1.5244e-007,7.4775e-008
5.2465e-010,1.5779e-008
1.2997e-005,4.9191e-005
9.4666e-013,1.5128e-009
1.3848e-005,0.00012818
2.573e-007,1.3689e-005
2.6011e-005,9.2527e-005
1.1916e-010,-2.3905e-010
-9.7823e-006,3.6624e-005
-2.4356e-005,-2.0065e-005
4.6265e-006,0.00018155
9.9262e-007,8.2046e-007
-3.7798e-009,6.3024e-009
2.3982e-007,4.0874e-006
9.9342e-006,8.7752e-005
1.7211e-005,1.5853e-005
-6.7278e-006,-1.4492e-005
-4.9482e-008,2.0795e-006
3.1338e-007,1.143e-006
1.3628e-007,2.2244e-008
2.2101e-005,0.00013114
8.5715e-008,1.0021e-006
2.9433e-005,-3.0776e-005
1.666e-008,2.2154e-007
3.1357e-006,1.0464e-005
-8.3642e-006,-5.9753e-006
2.5447e-006,4.5281e-005
1.379e-007,9.1397e-007
7.6879e-007,3.0399e-006
-3.7142e-005,-0.00014849
-5.7794e-006,0.00010581
-1.2732e-005,0.00013492
9.7513e-007,1.1895e-005
-5.2206e-012,1.5786e-008
1.4204e-008,1.0713e-008
6.0036e-006,6.5195e-005
-8.5567e-006,0.00011334
5.0025e-007,9.379e-007
-6.2151e-006,-6.9944e-006
1.1977e-007,-5.5327e-009
-1.1748e-005,4.7866e-008
1.117e-009,2.8026e-008
2.8212e-007,7.301e-007
8.6635e-009,2.018e-008
1.5565e-009,-1.3913e-009
6.5463e-007,-1.0332e-008
-3.5013e-010,2.2173e-007
1.0622e-007,-1.9331e-008
1.2887e-008,-3.5015e-008
8.6274e-008,-1.8818e-008
1.3246e-006,1.0655e-006
-1.443e-005,4.976e-005
2.9134e-011,1.1406e-009
2.6892e-008,3.6579e-007
1.6405e-005,0.00012816
-3.0193e-008,-5.2108e-008
2.667e-008,3.2246e-007
3.3884e-009,1.9213e-007
1.531e-005,0.00018787
4.0568e-010,-1.2355e-008
1.628e-010,2.5283e-008
-5.0485e-006,-5.0928e-006
-3.531e-005,0.00020398
9.4379e-011,1.7466e-008
1.7045e-006,1.9312e-005
1.3532e-005,9.9758e-005
1.5805e-009,1.5729e-010
3.3606e-010,1.2006e-009
-1.3852e-005,-2.4921e-005
2.2938e-007,4.1702e-006
2.6666e-010,1.4455e-009
7.4674e-009,3.1359e-008
-1.0942e-007,4.8342e-007
-4.2155e-006,3.7573e-006
1.2151e-009,1.5509e-008
9.8454e-010,2.9242e-008
6.4731e-009,5.3121e-009
4.9871e-009,-1.6298e-009
2.836e-008,2.187e-008
9.9668e-006,0.00011229
-2.1813e-010,8.778e-008
4.9352e-010,-1.7658e-009
-5.0352e-008,5.4248e-008
6.8519e-008,7.1138e-007
1.5829e-007,1.089e-006
9.3639e-006,0.00014314
