-0.0025858,0.030295,-0.003112,-0.02477,-0.011189,-0.00094652,-0.0083858,0.0090564,-0.026982,-0.020918,-0.0023083,-0.01803,0.015474,-0.018353,-0.032022,-0.0023913,-0.018488,0.001317,-0.001444,0.0038571,-0.012992,0.02416,-0.0061587,-0.022611,-0.038265,0.045187
-0.015875,0.047732,0.050585,0.013849,-0.12674,-0.13627,0.020775,0.095195,0.032916,-0.006856,0.13157,0.090492,-0.20044,-0.15921,0.016244,0.11813,0.034401,0.021887,0.03838,0.01007,-0.14449,-0.12302,0.0086965,0.068598,0.0066536,-0.018535
-0.032943,-0.15624,0.059851,0.11116,0.054063,0.10432,0.10976,-0.098266,-0.30305,-0.0022354,0.26715,0.096753,-0.12043,-0.019441,0.14905,-0.10802,-0.29199,0.13785,0.21832,0.029432,-0.16705,-0.10757,-0.031535,-0.047812,-0.011625,0.0072999
-0.31294,-0.24823,-0.20134,-0.16296,-0.11203,-0.069978,-0.08718,-0.10129,-0.20265,-0.10025,-0.057269,0.10252,0.093869,0.028189,0.034395,0.034307,-0.039379,0.018427,0.024886,0.063553,0.0082674,-0.054484,-0.0023258,0.059182,0.076878,-0.011722
-0.044527,-0.0015566,-0.026134,-0.035339,-0.017619,0.022777,0.063703,0.0094947,-0.067256,-0.025599,0.034608,0.0086742,-0.024904,-0.0095796,0.07519,-0.031382,-0.051862,0.015306,0.052329,0.052002,-0.017576,0.02081,0.030668,-0.015602,-0.0048383,0.022059
0.028322,-0.015798,0.049086,0.098798,0.072993,0.017982,-0.013895,-0.050103,-0.12532,-0.0019141,0.1071,0.035023,0.041372,-0.0091488,-0.066465,0.022726,-0.075048,-0.017455,0.10489,0.099695,0.079149,-0.017166,-0.072446,-0.1133,-0.16299,-0.030117
-0.13165,0.02453,0.094931,0.057014,-0.09862,-0.10957,-0.109,-0.14882,-0.11715,0.13815,0.06165,0.070254,0.0016866,-0.1012,-0.095399,-0.1358,-0.007723,0.088701,-0.01711,0.030264,0.10094,0.021834,-0.081408,0.0042589,0.12903,0.097968
-0.022978,0.02776,0.0010367,0.008581,-0.03179,-0.00066497,-0.03735,-0.0014164,-0.010781,-0.016175,-0.0018114,-0.030364,-0.024361,-0.038966,-0.051021,-0.042508,-0.029214,-0.046241,0.0076143,0.020304,-0.010689,-0.036683,-0.024928,-0.025927,-0.029289,-0.016344
-0.004596,0.0058197,0.057706,0.055854,-0.036168,-0.12237,-0.087304,-0.0062031,0.019578,-0.014458,0.0092367,0.061659,0.0014318,-0.12401,-0.10467,0.02799,0.024314,-0.003902,0.038716,0.039662,-0.0099952,-0.063536,-0.015946,0.0094834,0.023007,0.043385
-0.04373,-0.019065,0.061117,0.016479,0.0087421,-0.0078869,-0.04359,-0.043489,-0.081883,0.058942,0.089289,0.0018672,-0.040539,-0.0029636,0.056717,0.016667,-0.034257,0.084677,0.043436,-0.074256,-0.068982,-0.047426,0.058097,0.0070636,0.037051,0.01733
0.0031768,0.048545,0.04146,-0.0096239,-0.10088,-0.21554,-0.045898,0.10983,0.096996,-0.052077,0.012262,0.18964,0.059177,-0.17664,-0.062631,0.085563,0.01262,-0.081985,0.033155,0.21011,0.17069,0.028207,-0.048468,-0.064028,-0.077583,0.027649
-0.0064042,0.0070919,0.049673,-0.014572,-0.025899,-0.10959,-0.070954,0.0050701,0.012519,-0.059922,-0.0097102,0.089915,0.071594,0.0081814,-0.0263,-0.033454,-0.0074746,-0.08654,-0.05105,0.071866,0.15854,0.068325,-0.018255,-0.080419,-0.10096,-0.034555
-0.01916,-0.007028,-0.043256,-0.066231,-0.011944,-0.023974,-0.02427,0.03253,0.037978,0.01138,-0.061899,-0.017781,-0.0066991,-0.016644,-0.059875,0.047004,0.063237,0.0036371,-0.043703,0.010643,0.048849,0.017627,0.009253,0.052371,0.030814,0.042132
0.0026037,0.23405,0.14441,-0.082234,-0.18862,-0.17703,-0.11055,0.003636,0.13356,0.24484,0.19641,0.00965,-0.17784,-0.19479,-0.13585,-0.079081,0.069885,0.10383,0.11901,0.07955,-0.042025,-0.086713,-0.10971,-0.1077,-0.02377,-0.010667
-0.10713,-0.19674,-0.13423,0.063652,0.063943,0.0038842,-0.013718,0.037623,-0.032828,-0.24458,-0.1377,0.24235,0.20714,0.025398,0.02474,0.19977,0.043764,-0.15253,-0.14209,0.10273,0.081568,-0.0084123,0.014213,0.042479,-0.06576,-0.068043
0.010913,-0.045454,-0.0062982,-0.012541,-0.0014934,-0.012831,-0.0045858,-0.0021502,-0.025018,-0.050083,0.0032311,-0.030391,-0.0068913,-0.010104,-0.019447,0.0027115,-0.026758,-0.0096183,0.0054378,-0.0096436,0.030693,1.3611e-005,0.013199,0.0076261,-0.012136,0.0087583
-0.040312,-0.11009,-0.026949,0.0026392,-0.074468,0.00057961,0.039941,0.041278,-0.031548,-0.081717,-0.034997,-0.040477,-0.08787,0.030306,0.056754,0.086116,0.047081,-0.0034977,0.003823,-0.0070372,0.022389,0.04928,0.011487,0.010361,0.057015,0.067914
0.01082,0.015025,-0.018093,-0.0047921,0.041976,-0.0076008,-0.061247,-0.0035758,0.080382,0.021398,-0.022584,0.042723,0.061075,-0.010091,-0.083688,0.0059483,0.078748,0.023738,-0.014797,0.0033985,0.024176,-0.049729,-0.047818,-0.040232,-0.014415,-0.0040643
-0.03811,-0.0046828,0.032445,-0.025644,-0.046422,-0.053338,-0.040062,-0.0074854,0.029829,-0.024881,-0.030714,-0.0079942,-0.014191,-0.01645,-0.023326,-0.015108,-0.020382,-0.10421,0.013179,0.057584,0.12157,0.13596,0.13468,0.014398,-0.054689,0.081992
-0.031474,-0.0028485,-0.0057969,0.010593,0.015179,0.023344,0.0026339,-0.011982,0.021698,-0.016921,-0.011709,0.036171,0.011394,0.020716,0.072799,0.028664,0.015926,-0.027219,-0.029437,0.018551,-0.036053,0.01553,0.0075234,0.049829,-0.021764,0.0067116
-0.055475,-0.036447,0.013761,1.6702e-005,0.068989,0.059962,0.032888,-0.021757,-0.015985,0.02512,-0.011643,0.011491,0.065118,0.12921,0.022622,-0.011546,0.040461,-0.032708,-0.053913,-0.067102,-0.019512,0.037331,-0.01297,-0.021772,0.0054786,-0.043461
-0.025367,0.014446,-0.010867,-0.020594,0.041727,0.0060924,-0.00987,-0.0010418,0.015488,0.010891,0.011545,-0.043855,-0.044787,-0.03203,0.00016896,0.034477,0.0018088,0.081068,0.062112,-0.00018076,-0.0033621,0.0089831,0.052165,0.050388,0.036606,0.1043
0.015821,-0.066612,0.02285,0.092712,0.099691,0.040448,0.0091589,-0.024937,-0.091349,-0.11915,0.024175,0.12547,0.1083,0.013347,-0.0041973,-0.042971,-0.091866,-0.08043,0.025338,0.10366,0.084899,-0.035632,-0.057136,-0.059556,-0.065408,-0.074944
0.075847,0.13552,0.041284,-0.04234,-0.14513,-0.13829,0.021757,0.19548,0.21893,0.11117,0.084704,0.045901,-0.16741,-0.29862,-0.09333,0.11462,0.15652,0.049854,0.098283,0.077364,-0.047632,-0.15891,-0.19208,-0.043983,0.042311,-0.053243
0.072319,0.26175,0.18144,0.0086275,-0.084839,-0.17478,-0.10297,0.080652,0.25472,0.16217,-0.0063289,-0.11976,-0.1256,-0.13424,-0.034944,0.11403,0.2626,-0.03518,-0.12785,-0.14725,-0.11168,-0.093773,0.0069961,0.057382,0.04267,-0.07046
-0.017011,-0.038468,-0.019471,-0.042396,-0.0032833,0.053971,0.064608,0.00013286,-0.057177,0.010016,-0.0020723,-0.074922,0.022396,0.038663,0.026526,-0.079608,-0.041002,0.024509,-0.030749,-0.050866,0.045515,0.03141,-0.0049915,-0.011587,-0.041331,-0.0062383
0.16539,0.11901,0.12667,0.23036,0.21498,0.118,0.01427,0.029052,0.075454,0.092989,0.086603,0.11678,0.18773,0.045883,-0.16781,-0.14604,0.0022144,-0.03066,-0.042585,-0.012691,-0.013416,-0.11238,-0.24517,-0.23778,-0.074843,-0.15758
-0.014304,0.031251,0.0055488,0.015933,-0.063607,0.0035783,0.011108,0.011866,0.0041837,-0.0058797,0.040297,-0.0057747,-0.0047719,0.012901,0.073968,0.0012027,0.015257,0.025906,0.023431,0.0043646,-0.025033,-0.011644,0.029203,-0.029782,0.020561,-0.040304
-0.010396,0.012661,0.05138,-0.029491,-0.031789,-0.063115,-0.058903,-0.088559,-0.10344,0.014087,0.044296,0.054899,-0.031142,-0.027214,0.029588,-0.043964,-0.066839,0.029402,0.019401,0.0093874,0.011978,0.10238,0.048218,0.073455,0.028753,0.038225
-0.028289,0.014075,0.0011411,-0.027843,-0.026069,-0.0090564,0.0003125,-0.040935,-1.4933e-005,0.064896,-0.0037974,-0.03343,-0.06404,-0.033387,-0.0095985,-0.042724,-0.0087285,0.030825,-0.0043812,-0.031041,-0.050206,-0.05967,-0.042688,-0.02935,0.013328,-0.021089
-0.046802,-0.029299,-0.022473,-0.01934,0.017393,0.026439,0.004888,-0.0046689,-0.087038,0.031795,-0.02926,-0.021399,0.096529,0.039602,0.098525,0.066693,-0.035968,-0.053635,-0.10374,-0.072254,0.028908,0.10699,0.11801,0.034474,-0.037839,-0.078547
0.02894,-0.015171,-0.14109,-0.077406,0.056648,0.068089,0.085903,0.090824,0.064298,-0.12734,-0.29105,-0.17827,0.044235,0.080431,0.053205,0.069926,0.082249,-0.06426,-0.21788,-0.10266,0.055156,0.10314,0.10339,0.10909,0.047759,0.038423
-0.24793,-0.19945,-0.24484,-0.17954,-0.16861,-0.12614,-0.061275,-0.048085,-0.075614,0.014531,-0.043237,-0.043713,-0.025208,0.034877,0.086219,0.17026,0.15798,0.092245,0.11708,0.10583,0.095724,-0.013963,-0.02006,-0.0037738,0.075495,-0.0070863
0.068887,0.068433,0.055938,-0.034527,-0.11004,-0.13787,-0.036476,0.055752,0.051412,0.015022,0.029405,-0.065848,-0.14791,-0.22383,-0.13566,-0.065805,0.026336,0.086579,0.10177,0.089733,0.01675,-0.026506,-0.0010927,0.028355,0.047498,0.12304
0.0034197,0.072182,-0.12013,-0.14001,-0.13526,-0.090919,0.16104,0.34608,0.29083,0.082115,-0.068414,0.0056991,-0.037043,-0.090613,0.09578,0.33391,0.32385,-0.058242,-0.096892,-0.066767,-0.078627,-0.13741,-0.027963,0.06666,0.075184,-0.13286
-0.16553,-0.11384,-0.13873,-0.12685,0.032449,0.047337,0.043356,-0.0082746,-0.07471,-0.0051385,-0.034876,0.026002,0.20234,0.10663,0.082508,0.044515,0.011627,-0.0092406,0.018655,0.058394,0.081096,-0.018733,-0.010906,0.018895,-0.0028537,-0.025879
0.013587,-0.12745,-0.077489,-0.045978,0.043765,0.015949,0.056719,0.024029,-0.075939,-0.15922,-0.061989,0.017063,0.037983,-0.015335,-0.036494,0.022175,-0.078808,-0.037779,0.013794,0.035717,0.036829,0.028479,0.016059,0.0313,-0.041764,0.084335
0.039311,-0.013265,-0.022837,-0.015916,-0.022187,0.020571,0.044456,0.040643,-0.00056604,-0.066769,-0.043858,-0.038073,-0.073443,-0.063146,-0.011755,-0.032778,-0.070248,-0.0074424,-0.0027128,0.022686,-0.0055536,-0.024275,-0.032758,-0.014881,-0.052262,0.0061533
0.056713,0.074593,0.1755,0.13427,0.14453,0.13707,0.036051,-0.050526,-0.045696,-0.021879,0.06866,0.079617,0.084616,0.12643,0.10686,-0.12663,-0.18383,-0.18683,-0.153,-0.11252,-0.04685,-0.0069645,0.049811,-0.12474,-0.27058,-0.21209
0.020008,0.18425,0.096348,-0.12179,-0.12345,-0.020423,0.040157,0.016049,0.052642,0.23007,0.1624,-0.058889,-0.082835,0.049661,0.086545,-0.17835,-0.15895,0.036465,0.15718,0.079003,0.045875,0.037944,0.0006815,-0.20343,-0.2452,-0.040412
0.1175,-0.12355,-0.024803,0.04505,0.10373,0.22807,0.17911,-0.078922,-0.1952,-0.0025253,0.029517,-0.036544,-0.047625,0.13913,0.064917,-0.26167,-0.24015,0.083131,0.10968,0.04029,-0.0275,0.030659,-0.021964,-0.11046,-0.059274,0.031034
-0.019072,-0.017776,-0.0038436,-0.013277,-0.026646,-0.04316,0.0083015,0.015526,-0.022623,0.012941,0.0014411,0.027413,-0.032411,0.031899,0.014495,-0.0071901,0.031565,0.023974,0.013526,0.013917,0.028281,0.006126,-0.0024641,0.020921,-0.032646,-0.038811
-0.041923,0.00067046,-0.0069589,0.035878,0.065549,0.050554,-0.011917,-0.016971,0.029146,0.17179,0.045031,-0.014795,-0.021402,-0.057742,-0.171,-0.034202,0.20459,0.20278,0.10717,-0.044238,-0.10011,-0.23181,-0.24476,-0.051391,0.17705,-0.065869
0.072923,0.049509,0.25177,0.1805,0.032546,-0.013705,-0.017524,-0.11834,-0.11192,-0.14442,0.15115,0.13244,-0.075222,-0.040624,0.072008,-0.05882,-0.21442,-0.22271,-0.069357,-0.016409,0.014924,0.075314,0.12453,0.037643,-0.14379,-0.05308
0.26559,0.098099,0.21744,0.30149,0.1733,0.053703,0.049127,0.045558,0.029652,-0.10008,0.059606,0.17905,0.0040157,-0.1395,-0.12848,-0.12752,-0.12054,-0.038517,0.022568,0.057736,0.015775,-0.05892,-0.11136,-0.091815,-0.092483,0.0022768
0.019476,0.041973,0.047785,0.02094,-0.023589,-0.018966,-0.050182,0.010894,0.014863,0.022549,0.012494,0.015541,0.01279,-0.020171,-0.066006,0.02085,0.0010599,-0.041323,0.0020634,0.046025,-0.0049083,0.004714,0.0081752,-0.001581,-0.037938,0.014263
0.015694,0.019259,0.0031571,0.022196,0.011278,-0.017277,-0.0051863,-0.0077485,0.0035203,0.021164,-0.00059531,-0.01611,-0.0005433,0.016259,0.039462,-0.041047,-0.018086,-0.036709,-0.011742,-0.019649,-0.0088899,0.023017,-0.0029468,-0.050869,-0.026428,-0.040282
-0.042246,0.011181,-0.0010353,-0.031229,-0.050731,-0.052864,0.00047917,-0.013786,0.011506,0.01517,-0.0031795,-0.022902,-0.040641,-0.019777,0.029669,-0.02903,-0.0068947,0.0035768,-0.029678,-0.0041509,0.0054276,-0.0054292,0.014905,0.046931,-0.003014,0.032956
0.034708,0.042349,-0.037294,-0.073608,-0.068133,-0.051185,0.040605,0.059054,0.060984,0.086314,-0.017391,-0.04369,-0.039619,-0.087164,0.045075,0.056165,0.03788,0.048241,-0.021928,-0.082295,-0.081703,-0.070609,0.042958,0.092173,0.036967,-0.0028578
0.05907,-0.016243,0.011065,0.055578,0.11187,0.10093,0.070135,0.071848,0.018115,0.0051487,-0.057979,-0.0018127,0.070077,0.10624,0.07732,0.051672,0.095002,-0.052347,-0.14495,-0.18651,-0.1267,-0.054441,-0.00083097,-0.016725,0.0074651,-0.21076
0.018933,0.0076788,-0.0052621,0.0038449,0.034918,0.017782,0.014859,0.0088076,0.018466,0.014012,0.032585,0.031325,0.023652,0.02739,0.0067143,0.035533,0.026458,0.03603,5.7561e-005,0.0036076,0.018382,-0.036762,0.046777,0.049178,0.012853,0.011402
0.014695,0.024829,0.060992,0.094113,0.071668,-0.014358,-0.01502,0.043554,0.043012,-0.044851,-0.095438,0.072599,0.17217,0.078884,0.086211,0.025113,0.0018539,-0.095655,-0.13233,-0.14538,-0.068212,-0.03252,-0.073076,-0.093015,-0.083103,-0.13803
-0.015717,-0.0033827,-0.005377,-0.0060771,-0.012897,-0.011746,-0.030193,-0.0029137,0.0081418,0.0084996,0.026736,0.094115,0.030572,-0.0066589,0.00094673,0.027273,0.043165,0.0050905,0.017742,0.017243,0.019326,-0.034614,-0.059781,-0.0028398,0.021068,-0.049066
-0.073822,-0.066429,0.0072729,0.067045,0.023146,-0.10323,-0.17867,-0.18326,-0.10464,-0.12797,-0.086801,0.084536,0.22684,0.10833,-0.036674,-0.13268,-0.095948,-0.15781,-0.14358,0.083296,0.25714,0.3103,0.21512,0.054107,-0.066492,0.099143
0.0056543,0.040602,0.011185,-0.010233,-0.020009,-0.019323,0.025472,0.004511,-0.010651,0.034968,0.036838,0.012354,-0.018818,0.015867,0.056161,0.0025543,-0.018327,-0.009596,0.022035,-0.0067065,-0.030098,-0.0047546,-0.0086151,-0.040986,-0.01863,-0.041546
-0.073254,0.026776,0.039424,-0.030448,-0.11369,-0.17147,-0.10787,-0.036973,0.012224,0.13337,0.083855,-0.029434,-0.21918,-0.18625,-0.017135,0.12919,0.14544,0.19035,0.07802,-0.055361,-0.1294,-0.057158,0.14485,0.21815,0.23858,0.11348
-0.03352,-0.13501,0.10059,0.24693,0.17002,0.020978,-0.060096,-0.12805,-0.18684,-0.13683,0.13999,0.30889,0.14627,-0.038689,0.009333,0.077088,-0.10485,-0.21439,-0.031634,0.052718,-0.02331,-0.11029,-0.055607,-0.024843,-0.087698,-0.15959
-0.14552,-0.11886,-0.21848,-0.29711,-0.17554,-0.044022,0.022505,-0.015882,-0.017919,0.075008,-0.094083,-0.21263,-0.057089,0.049362,0.11789,0.071148,0.067697,0.05667,0.018839,-0.043266,0.0045887,0.092087,0.12238,0.1237,0.12263,0.10282
0.053035,-0.021236,-0.010306,0.02969,0.01756,0.063096,0.11369,0.10218,-0.00020324,-0.10416,-0.022599,-0.055023,-0.048071,0.0073743,0.086282,0.0095551,-0.13507,0.030962,0.045591,0.03362,-0.022028,-0.061202,-0.074928,-0.132,-0.1201,-0.0084746
-0.038163,-0.042564,-0.067546,-0.12032,-0.058662,0.046672,0.086557,0.061753,-0.026654,-0.010951,-0.062247,-0.087277,-0.061136,0.099658,0.14268,0.063753,-0.018025,-0.041125,-0.032955,-0.047283,0.026407,0.049092,0.11621,0.037063,-0.043343,0.065997
-0.015158,0.035614,0.019656,-0.040777,-0.16859,-0.049423,0.13497,0.1309,0.083306,-0.088051,0.0090581,-0.013087,-0.18806,0.032404,0.26111,0.14949,-0.097516,-0.12857,-0.086354,-0.055011,-0.066838,0.081084,0.21647,0.080511,-0.079336,-0.013288
-0.10586,-0.12039,-0.0099855,0.092984,-0.0073933,-0.13759,-0.17746,-0.12687,-0.1444,-0.080256,0.17885,0.3164,0.054049,-0.16872,-0.13377,-0.036134,-0.026768,0.070586,0.22271,0.28751,0.11724,-0.051064,-0.063941,-0.0098829,0.015678,0.079809
0.05414,0.10098,0.040824,-0.0094985,0.057281,0.11963,0.034816,-0.016496,0.052562,0.087926,0.025948,0.058718,0.085777,0.07908,-0.08447,-0.10759,0.016845,-0.031182,-0.025057,0.014395,0.020873,-0.092522,-0.17526,-0.18243,-0.080746,-0.11208
-0.031331,0.0018906,-0.017034,-0.033196,-0.063288,-0.043703,-0.048749,-0.038293,-0.0029608,-0.016988,0.017541,-0.0057877,-0.0021223,0.014446,-0.008513,-0.0027896,-0.033359,0.023268,0.027605,0.047756,0.022151,0.032671,0.056122,0.024272,0.012017,0.033637
0.01635,0.005792,0.040105,0.018726,0.022485,0.063392,0.025031,-0.023799,-0.049456,0.054848,0.031262,-0.019658,-0.015472,0.10921,0.014281,-0.018356,0.0087586,-0.042748,-0.081866,-0.15096,-0.07516,-0.068024,-0.065085,-0.11445,-0.085815,-0.15671
0.022898,0.21206,0.18523,0.086877,-0.023855,-0.17157,-0.20912,-0.088386,0.090806,0.20955,0.12321,-0.017778,-0.093113,-0.18977,-0.19054,-0.073569,0.12718,0.11711,0.019501,-0.073004,-0.095008,-0.11707,-0.084981,0.0033221,0.066532,-0.024152
-0.06152,-0.054621,0.039917,0.075628,0.017691,-0.11993,-0.13124,-0.15206,-0.12057,0.0035917,0.081928,0.081022,0.010669,-0.012403,-0.1446,-0.10472,-0.028498,0.10282,0.055198,0.021889,0.028665,0.036326,0.030068,0.046645,0.063895,0.061541
0.16758,-0.018389,-0.061425,-0.036021,-0.07046,0.011754,0.17759,0.26069,0.10076,-0.074725,0.052468,0.05223,-0.1063,-0.2675,-0.13835,0.049899,0.011083,0.08106,0.15568,0.16477,0.04471,-0.16029,-0.19903,-0.083826,-0.023573,0.033154
0.025343,-0.040914,-0.01565,0.038306,-0.02251,0.061211,0.087186,0.041249,-0.0062295,-0.1005,0.0055621,0.0039521,0.0023089,0.048621,0.096042,0.020514,-0.060596,-0.06267,-0.019521,0.039014,0.087878,0.032758,0.048659,-0.032614,-0.097848,-0.058249
-0.087555,0.071071,0.019672,-0.089019,-0.095332,-0.048932,-0.038434,-0.011835,0.041021,-0.0025481,0.02618,-0.064215,-0.089671,-0.0022884,0.0078717,-0.00096984,-0.021814,0.0016926,0.093148,0.017132,-0.042569,-0.029412,0.063978,0.014742,-0.044544,0.046207
-0.0023361,-0.0082976,-0.0094162,-0.0018276,0.029686,0.017718,-0.026677,0.060648,-0.00032985,-0.049379,-0.032127,0.0044408,0.030482,0.013979,0.023808,0.044391,0.022533,0.0025265,-0.0077322,-0.0011177,-0.0018411,-0.001795,-0.018831,0.068187,0.02164,0.063087
0.15725,-0.052215,-0.046447,-0.015739,0.065386,0.12796,0.25945,0.21401,0.071052,-0.0622,-0.1059,-0.1211,-0.068935,0.062843,0.2388,0.1669,0.0055661,-0.11313,-0.16197,-0.1207,-0.12389,-0.028981,0.058469,0.049101,-0.04471,-0.11733
0.1738,0.0024637,0.071763,0.13013,0.1903,0.18675,0.11685,0.099052,0.050107,-0.024693,-0.040671,-0.019455,-0.018074,-0.0077174,-0.03938,-0.088627,-0.052746,-0.026843,-0.0023284,-0.02352,-0.073967,-0.090443,-0.043352,-0.094647,-0.041177,-0.044094
-0.011953,0.13898,0.10573,-0.0010394,0.00015478,-0.011486,-0.053579,-0.091444,0.033986,0.23763,-0.033263,-0.18753,-0.062762,0.059808,-0.037936,-0.030227,0.12668,0.09823,-0.16112,-0.29827,-0.20161,-0.04072,-0.018142,0.022942,0.10298,-0.10667
-0.081198,-0.042513,-0.026039,-0.030711,-0.021886,-0.011287,-0.0092044,-0.056738,-0.043328,-0.0059399,-0.0029823,0.011212,-0.010865,0.015635,0.010419,-0.0032833,-0.030622,0.0068325,0.016708,0.0039854,-0.010102,-0.041592,0.024738,-0.018862,0.010806,-0.033828
-0.0091857,-0.04142,-0.1232,-0.15985,-0.090615,0.01163,-0.0044668,-0.054264,-0.050355,0.13596,0.11842,-0.068745,-0.14386,-0.10955,-0.086966,-0.07102,0.069904,0.30976,0.29182,0.13192,-0.045869,-0.09191,-0.044605,0.087857,0.22917,0.2075
-0.0083808,-0.063497,-0.12138,-0.17545,-0.027459,0.15567,0.14501,0.087201,0.0078445,-0.0024404,-0.1075,-0.23454,-0.013293,0.19112,0.038108,-0.032127,0.039114,0.04573,-0.028615,-0.047256,0.069734,0.14259,0.019391,-0.03592,0.047706,0.076492
0.15876,0.23725,0.14905,0.017164,-0.060511,-0.050501,0.0028858,0.14077,0.26415,0.060853,-0.014949,-0.12612,-0.14926,-0.078368,-0.033894,0.08127,0.097107,-0.13904,-0.12157,-0.12923,-0.11332,-0.083424,-0.0051661,-0.0063947,-0.024184,-0.075452
0.069171,0.043421,0.095263,0.050404,0.037144,-0.0016988,0.032737,0.0088378,0.023926,-0.014737,0.037817,0.040708,-0.035653,-0.046731,0.019661,0.015385,-0.015715,0.0075643,0.030307,-0.00033804,-4.8282e-005,-0.019472,0.06789,0.034134,0.019892,0.040122
-0.013833,-0.030013,-0.090436,-0.13604,-0.13379,-0.078875,-0.025869,-0.0054955,-0.0033944,-0.12936,-0.082114,0.057325,0.090119,0.013267,-0.10246,-0.15231,-0.13832,-0.0037613,0.15541,0.26504,0.28364,0.20091,0.042108,-0.044714,-0.066902,0.20313
-0.022914,-0.031521,-0.037657,-0.1343,-0.17596,-0.040236,0.16266,0.1107,-0.034174,0.022146,0.056617,-0.068759,-0.29763,-0.051443,0.27334,0.16829,-0.00073259,0.045608,0.044557,-0.063614,-0.21483,-0.11168,0.07788,0.12271,0.054101,-0.020251
-0.019182,0.019761,0.033432,-0.060529,-0.12745,-0.070847,0.061025,0.11613,0.11197,0.084959,0.11015,0.021991,-0.15334,-0.18662,0.010439,0.093707,0.073575,0.047792,0.095887,0.089405,-0.090813,-0.17985,-0.10892,-0.071224,-0.0017893,-0.040288
