0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.004	0
0	0
0	0
0	0
0.014	0
0.011	0
0.002	0
0	0
0	0
0	0
0	0
0	0
0.201	0
0	0
0	0
0	0
0	0
0	0
0.066	0
0	0
0	0
0	0
0	0
0.224	0
0	0
1E-3	0
0	0
0	0
0	0
0.099	0
0	0
0	0.693
0	0
0.034	0
0	0
0.024	0
0	0
0	0
0.065	0
0.191	0
0.003	0
0.371	0
0	0
0.185	0
0	0
1E-3	0
0	0
0	0
0.475	0.007
0	0
0.077	0
0	0
0	0
0	0
1E-3	0
0	0
0	0
0	0
0	0
0	0
1E-3	0
0.294	0
0.037	0.002
0.005	0
0.018	0
0.003	0
0	0
0	0
0.002	0
0	0.003
0	0
0	0
0	0
0.041	0
0	0
0	0
0	0
0	0
0	0
