5.019	7.222	2.485	1.93	3.796	3.328	4.395	6.167	4.118	4.106	2.675	3.597	3.528	2.258	5.731	3.1	5.164	2.8	6.838	2.852	2.852	5.019	2.765	5.078	3.665	4.505	1.565	2.029	2.582	2.053	6.838	4.728	8.331	0.828	3.239	5	7.329	4.871	8.313	5.359	2.279	1.98	2.146	1.129	1.98	1.93	4.516	3.873	4.779	2.053	0.886	2.169
6.119	4.676	4.316	3.611	2.852	5.965	5.078	10.327	9.429	6.701	3.898	6.679	3.472	5.874	6.945	7.624	6.838	5.924	3.084	3.387	4.728	5.924	7.429	11.367	6.063	4.98	2.279	5.313	2.279	5.258	4.717	3.542	2.92	2.425	3.284	3.86	1.565	4.282	3.731	4.696	3.86	9.037	5.748	2.029	5.67	4.676	6.432	7.527	3.528	5.304	3.254	3.744
7.995	15.63	5.957	1.904	4.428	2.747	10.16	8.266	7.97	3.358	4.881	1.4	3.611	6.119	8.789	10.455	7.188	2.258	1.085	2.675	1.93	5.816	8.828	13.586	7.356	1.627	1.213	3.003	4.046	3.019	7.015	3.387	5.22	3.898	5.601	2.485	7.174	5.731	3.923	5.078	4.728	9.047	1.771	3.923	3.809	2.92	5.486	4.022	8.761	3.401	4.591	4.505
13.309	8.789	8.39	6.355	7.714	7.877	9.686	13.914	10.581	15.686	7.796	6.701	5.495	8.384	15.412	19.752	14.303	18.062	15.826	12.434	6.378	11.123	6.316	14.696	15.258	9.836	13.441	4.45	7.495	25.72	18.689	9.861	22.604	10.469	0.828	0.443	3.003	5.705	9.166	9.522	15.348	3.003	2.485	4.769	3.611	4.45	7.119	2.053	2.146	4.881	3.96	1.469
4.665	8.631	4.881	5.211	4.97	6.773	2.852	5.618	5.211	4.35	4.98	4.106	5.019	15.265	8.8	8.062	8.062	6.931	8.36	4.921	5.441	6.006	5.662	6.394	2.835	5.705	4.779	3.665	2.675	6.477	4.165	4.483	2.169	4.612	5.67	7.14	9.377	9.429	7.939	5.019	11.881	5.019	4.483	5.267	4.461	6.59	7.022	8.074	8.649	8.789	5.924	11.232
2.657	2.937	2.747	2.675	1.129	3.387	3.084	2.92	2.92	1.852	1.469	2.97	3.542	3.472	2.563	3.084	3.835	3.401	4.921	0.886	2.485	1.502	2.563	4.338	2.258	1.904	2.364	1.129	2.053	4.316	3.019	3.178	2.675	1.469	2.364	3.401	2.465	2.425	5.332	8.592	4.717	3.178	1.469	3.284	1.904	2.279	4.98	5.116	5.618	3.239	1.771	2.146
6.809	7.188	5.731	3.597	3.731	4.142	5	4.316	9.96	3.052	5.068	5.211	5.405	4.98	6.909	7.396	4.82	5.539	2.657	3.678	4.177	5.557	4.372	6.931	6.952	6.183	3.358	8.43	6.238	4.881	6.127	3.744	4.35	2.146	4.591	9.445	6.895	5.705	6.159	8.183	3.019	5.705	3.084	3.705	2.485	1.129	4.046	3.665	2.053	1.502	3.923	0.886
3.387	0.886	3.239	4.118	1.129	3.86	2.053	3.731	1.771	5.164	3.162	3.208	3.597	7.495	3.923	2.1	4.395	3.665	4.612	4.293	2.029	6.766	2.747	0.886	3.597	1.328	1.085	1.328	2.053	2.524	3.178	1.291	2.279	1.627	0.7	4.569	3.254	1.502	1.4	0.828	1.799	2.146	1.085	2.169	3.873	3.528	2.887	1.502	1.469	3.358	5.705	1.904
2.053	1.565	3.809	2.887	3.387	2.711	2.887	2.835	2.169	1.657	2.146	2.364	1.502	2.364	2.258	3.239	1.291	1.469	1.291	2.384	2.053	1.213	0.886	3.997	1.98	1.213	0.99	2.485	1.291	2.146	2.364	1.129	1.565	1.291	2.029	1.98	1.502	1.771	2.675	1.657	1.565	1.129	1.657	5.644	0.828	2.887	6.909	3.665	2.675	0.7	3.731	2.524
5.841	4.45	6.752	4.058	1.328	4.717	9.272	3.997	5.756	6.006	5.304	6.316	2.214	2.029	4.118	3.387	6.766	3.731	5.705	4.35	5.539	7.777	4.177	4.569	5.22	1.904	2.485	7.877	2.1	10.179	5.965	3.019	7.605	2.364	5.539	4.717	7.309	2.675	4.165	5.396	3.936	1.771	4.293	2.92	2.657	4.165	6.316	6.316	4.235	2.765	2.322	4.748
