10.23	19.41	21.39	18.61	16.63	18.22	14.65	10.69	5.15	8.51	13.47	8.91	4.16	4.55	7.52	5.94	11.29	14.05941	26.14	44.95	14.26	46.56	251.35	0	0
25.15	36.63	25.94	29.5	26.53	34.06	48.51	61.39	64.75	35.84	32.48	29.7	21.98	19.6	14.85	20.2	22.57	25.74257	22.97	21.39	29.7	201.8	304.07	0	0.02
25.74	17.62	22.18	23.37	33.47	45.35	57.23	60.2	57.62	33.27	21.78	61.39	50.3	52.67	31.49	33.66	42.57	43.56436	54.26	42.97	61.58	179.88	315.75	0	0
20.59	76.63	74.46	62.77	41.19	27.13	27.13	27.92	23.96	35.84	57.62	22.18	25.15	26.73	10.1	10.89	13.27	12.47525	5.35	1.39	7.72	10.42	53.4	0	0
22.18	24.36	24.55	22.77	24.16	24.16	22.38	21.19	19.8	25.15	26.93	7.72	8.71	10.1	10.69	7.33	8.91	9.30693	11.09	9.31	5.94	355.02	161.39	0	0.39
7.92	19.06	22.18	21.19	25.54	26.53	22.97	16.83	18.81	18.32	19.8	32.28	36.04	34.16	35.4	34.9	36.04	25.14851	15.84	14.85	24.55	78.7	72.81	0.01	0
7.72	17.23	10.69	11.49	16.83	14.26	13.66	16.63	26.53	34.85	19.41	14.65	18.81	20.99	29.9	23.96	14.85	8.91089	15.84	29.9	20.99	258.87	349.58	0	0
7.13	9.7	9.31	5.74	3.96	5.54	2.57	4.36	5.35	10.3	8.32	4.16	9.5	17.62	16.83	41.19	48.71	37.42574	17.82	6.93	5.35	328.11	153.58	0.01	0
21.78	22.77	17.23	20	17.23	13.27	12.08	14.06	18.42	25.94	22.97	54.46	49.9	69.7	77.82	61.98	63.76	58.81188	46.14	53.47	52.08	312.07	105.76	0	0
22.57	47.52	42.97	35.64	36.04	41.39	47.33	60	58.81	54.85	48.71	20.2	17.82	15.45	32.08	67.52	65.94	73.26733	86.53	75.45	43.56	233.78	212.94	0	0
1.73	7.92	0.33	2.64	4.95	4.95	9.57	14.85	24.75	39.27	21.78	4.29	5.28	10.89	10.56	7.26	8.25	2.47525	2.97	21.78	7.26	255.51	287.19	0	0
13.37	21.19	20.2	14.65	20.79	13.86	14.65	16.44	16.24	15.64	16.63	76.44	88.91	94.06	58.22	15.25	3.56	2.9703	4.75	2.57	40.2	36.18	29.32	0.05	0
5.15	23.02	29.21	23.51	15.1	8.66	6.44	11.39	10.64	7.92	14.6	18.32	13.86	15.1	13.37	11.39	15.84	26.9802	21.53	19.31	14.85	25.45	215.8	0	0
32.87	36.83	49.5	49.5	48.51	53.27	49.11	41.98	36.04	29.5	29.31	35.05	39.41	50.1	68.71	54.65	42.18	32.27723	20.79	31.09	32.87	102.76	80.74	0	0
6.93	18.22	19.8	9.9	12.08	2.77	5.74	4.55	4.75	6.14	10.5	51.09	71.29	65.35	21.19	3.96	1.19	3.36634	3.37	5.35	23.56	25.54	23.3	0	0
29.7	15.64	21.39	22.57	18.81	32.28	31.88	19.21	17.43	14.65	10.89	11.09	15.64	23.56	58.81	27.72	13.07	5.54455	4.16	5.15	5.15	125.6	83.18	0	0
14.85	16.63	19.01	18.81	11.49	23.96	26.34	28.71	19.01	10.3	16.63	9.9	15.25	15.25	40.59	65.74	64.16	52.67327	43.76	15.05	9.5	156.98	156.57	0	0
4.36	10.69	15.25	9.9	6.14	5.15	6.93	9.31	5.35	6.93	11.88	2.57	3.96	3.37	6.34	20.4	31.68	27.32673	18.02	9.5	3.56	12.83	172.93	0.01	0
12.67	52.87	48.12	43.37	38.42	27.52	17.62	16.63	18.61	22.77	39.21	4.16	8.12	7.52	5.15	10.69	13.47	23.16832	35.25	39.21	13.66	16.36	234.52	0	0
5.66	28.88	23.93	14.36	11.55	14.36	21.45	15.84	14.19	16.34	21.62	5.61	3.8	4.62	0.66	15.51	38.94	60.72607	62.05	47.03	6.44	5.65	208.43	0	0
16.83	49.31	39.21	31.68	24.55	19.21	20.4	22.57	22.97	27.72	42.57	49.5	28.32	26.73	11.49	12.87	7.13	5.94059	6.93	15.45	46.14	352.21	349.22	0	0
34.85	48.71	28.12	30.89	33.47	30.5	26.93	31.09	40.2	43.76	46.53	3.17	2.97	4.16	10.3	68.91	88.91	93.26733	92.28	54.26	3.17	305.06	192.26	0	0
23.17	28.71	22.52	21.29	24.75	25.5	25.99	32.43	33.42	36.88	31.19	18.07	9.9	8.42	10.15	9.16	11.14	42.32673	81.68	133.91	47.28	251.78	256.11	0	0
8.2	15.18	22.28	15.35	18.81	25.58	26.57	35.15	29.87	20.79	16.17	41.09	31.12	25.25	35.31	73.27	84.65	90.59406	91.58	79.07	50.5	179.99	208.17	0.01	0
22.49	21.95	27.06	28.55	34.98	36.8	33.95	35.97	32.25	22.11	26.87	22.44	35.64	52.48	118.65	117.49	88.45	39.43894	28.71	20.63	22.94	147.96	111.38	0.01	0
25.35	48.32	56.24	62.38	61.19	58.61	63.37	52.28	36.44	36.04	40.59	19.41	18.22	16.44	14.46	8.91	13.66	11.68317	10.3	11.09	13.66	96.26	33.94	0	0.06
14.46	15.45	13.66	11.29	11.88	18.42	19.01	15.84	28.12	27.13	25.94	3.96	1.98	5.54	8.51	10.89	7.33	4.15842	2.97	5.54	4.95	259.34	123.13	0	0
13.47	3.76	7.92	7.13	11.49	10.1	13.47	13.07	19.01	6.73	6.53	43.17	44.36	46.93	52.08	17.03	3.56	2.9703	2.38	3.37	20.79	175.3	38.9	0.01	0
4.16	9.11	9.5	8.71	7.33	5.35	2.77	2.57	2.57	5.54	9.7	17.62	17.82	14.26	4.16	3.56	4.75	4.9505	5.54	6.73	8.91	6.23	7.43	0	0
8.91	30.36	36.44	28.71	29.9	25.91	23.1	12.71	25.15	38.22	21.29	7.72	12.08	10.73	12.71	24.09	42.74	35.31353	34.65	14.06	14.85	2.23	177.82	0.02	0
10.69	16.83	19.55	20.4	17.43	13.86	12.87	17.33	15.45	20.3	16.83	21.78	16.83	22.52	16.58	23.76	30.69	33.86139	32.67	23.27	25.74	332.04	208.24	0.11	0
12.21	11.09	10.3	10.3	15.05	14.65	13.27	11.88	14.06	10.1	6.34	9.31	24.75	32.28	51.29	68.71	51.68	18.81188	15.45	13.86	8.71	139.28	114.12	0.01	0
11.39	43.17	36.04	37.43	25.94	26.34	23.96	29.11	29.31	27.72	35.05	13.86	21.98	22.77	12.48	16.44	17.23	24.75248	20.59	16.63	16.04	349.66	192.27	0	0.01
27.85	43.71	44.84	33.52	37.34	36.78	36.78	42.57	39.32	34.23	41.16	30.69	28.15	29.42	28.43	28.01	26.31	25.45969	19.8	20.93	26.31	25.69	50.27	0.05	0.01
19.38	16.41	16.01	22.35	22.11	21.45	23.1	25.91	21.12	17.82	12.54	18.1	26.45	31.97	33.99	34.16	22.91	7.92079	11.46	7.59	8.75	158.42	77.1	0.02	0
18.95	16.67	18.48	22.94	27.39	24.75	31.02	25.25	22.44	13.53	17	33.66	30.69	30.03	34.16	34.98	23.1	21.61716	20.3	23.93	32.34	135.43	23.08	0	0
14.65	15.64	14.26	15.45	20.99	22.38	24.55	28.51	20.99	18.81	19.21	59.01	49.31	32.08	13.27	22.77	12.67	12.27723	16.04	20.4	59.21	176.8	350.91	0	0
13.86	15.64	12.08	10.89	9.5	19.01	22.77	17.82	17.23	10.3	11.68	11.49	11.88	12.28	19.6	14.46	16.24	22.9703	25.35	19.41	11.49	165.99	193.75	0.04	0
2.57	28.22	11.68	3.47	3.71	6.93	10.15	8.91	17.82	5.94	11.14	1.49	0.99	3.56	20.05	45.94	73.07	107.4257	94.55	41.83	2.48	335.11	189.72	0	0
5.8	7.21	10.18	6.93	5.94	9.48	9.9	12.16	9.48	13.01	13.15	60.96	31.4	13.72	5.66	1.7	2.55	2.54597	3.54	46.96	95.76	256.38	328.72	0	0
12.67	27.72	24.5	29.7	36.63	39.6	37.38	45.3	38.61	39.6	30.45	23.96	19.06	26.98	25.25	31.68	39.01	34.05941	28.91	13.07	22.57	193.93	149.59	0.01	0.01
27.52	21.78	19.41	22.77	21.98	26.93	30.89	29.11	28.71	26.53	24.75	66.73	58.22	53.07	13.07	7.92	5.94	9.10891	8.91	64.75	74.26	200.42	335.18	0.01	0
3.37	3.56	6.53	7.92	12.87	9.9	8.12	4.36	4.75	2.77	4.95	12.08	12.48	20	22.77	17.03	14.26	9.50495	8.71	6.73	9.31	97.42	85.53	0	0
20.13	24.36	21.39	25.74	24.36	20.79	18.02	18.02	15.45	19.01	23.17	33.27	29.31	27.13	38.22	27.33	24.75	29.90099	30.69	33.07	29.21	22.62	10.42	0.01	0.02
11.72	6.14	7.33	8.91	11.88	15.45	13.66	15.05	10.69	10.1	7.92	28.91	30.3	18.22	10.89	16.83	10.89	10.69307	8.71	15.05	23.96	167.29	2.5	0.01	0
0.79	2.97	2.77	0.4	0.59	0.59	0.4	1.19	0.99	7.52	6.93	16.44	8.51	0.99	1.19	0.99	0.99	1.58416	5.54	52.87	42.77	306.67	300.44	0	0
12.28	27.97	26.98	26.98	23.27	19.8	14.36	12.38	9.41	8.91	20.79	3.47	8.42	15.1	16.34	5.45	2.97	1.73267	3.22	3.22	0.5	34.32	78.84	0	0
18.42	19.21	16.83	23.37	22.57	27.52	31.09	32.67	29.5	25.35	20.99	2.77	9.11	15.45	23.56	25.94	29.5	21.38614	17.82	9.9	6.14	188.83	149.81	0	0
5.35	13.86	16.44	14.65	11.09	3.96	2.97	1.58	1.98	2.97	5.74	20.99	36.83	35.64	19.01	7.72	5.54	5.14851	6.93	16.83	15.05	33.81	20.8	0	0
5.94	5.94	6.11	10.3	10.89	8.51	9.41	11.88	8.91	4.75	6.93	39.44	34.85	30.3	21.29	17.62	17.03	18.0198	20.99	32.28	40.2	148.6	339.74	0.05	0
13.66	17.82	23.37	17.23	22.97	28.12	32.48	36.24	35.05	19.8	19.01	52.67	41.98	34.26	18.02	18.61	17.23	23.36634	28.51	9.5	35.25	173.03	5.86	0	0
5.74	12.87	10.69	10.3	11.68	11.68	15.84	16.44	9.11	3.37	10.1	53.86	51.49	37.62	6.73	0.99	1.19	1.38614	1.78	8.12	41.19	115.73	2.7	0	0
2.81	8.42	5.28	4.29	3.8	5.61	4.29	5.78	4.13	2.81	5.78	13.04	11.06	10.4	6.77	10.07	4.13	4.9505	5.61	14.36	17.82	9.53	328.16	0.01	0
4.95	1.82	2.48	4.62	3.8	3.96	4.46	9.9	18.39	16.5	5.61	13.86	21.12	19.97	22.94	16.83	8.91	9.07591	7.43	6.27	7.1	233.22	64.49	0	0
20.59	40.2	28.32	22.57	31.88	39.01	35.45	38.42	34.06	39.6	38.02	37.23	28.91	44.75	28.51	37.03	37.82	33.26733	40.59	49.7	43.76	268.07	269.83	0	0.24
5.28	23.43	14.19	10.4	10.23	14.85	16.5	22.94	16.34	11.39	20.96	22.61	33.33	36.96	35.48	17	13.37	8.91089	5.12	8.25	21.45	290.08	46.49	0	0
21.19	17.23	19.6	24.16	27.13	28.12	25.94	19.01	20.4	22.57	21.78	33.47	28.32	32.67	30.69	31.29	28.91	30.69307	35.64	50.69	37.23	127.3	276.38	0.02	0
6.14	23.56	18.22	10.69	8.32	5.35	3.96	4.55	6.14	5.74	15.84	2.18	3.17	3.96	8.91	23.17	31.88	26.93069	19.41	6.14	3.56	4.32	168.63	0	0
13.86	26.34	24.75	25.15	22.77	16.04	14.46	10.69	14.46	15.45	18.02	6.14	8.12	4.95	8.32	8.51	7.52	14.85149	21.19	14.26	6.14	25.41	216.87	0.01	0
19.52	16.01	16.83	17.82	17.16	22.28	21.95	19.8	17	14.85	13.53	11.72	12.71	16.55	22.28	16.17	15.84	9.73597	10.56	6.27	10.56	140.45	90.64	0.01	0
11.88	5.54	5.35	7.92	4.95	6.34	11.29	6.34	9.7	11.29	6.14	15.25	26.34	40.79	37.62	7.33	4.75	4.9505	4.95	6.53	14.65	217.56	50.41	0	0
24.38	31.82	35.79	42.57	49.22	47.81	44.7	36.21	37.62	38.47	37.06	42.43	50.78	49.65	62.52	54.46	47.67	38.18953	24.47	18.25	31.4	126.74	81.33	0	0
33.17	31.19	37.13	30.86	36.8	50	50.83	50.99	41.75	24.75	26.07	11.06	13.37	14.85	19.8	46.7	55.45	50.82508	47.52	40.1	18.65	147.07	191.58	0.01	0
21.29	23.76	20.3	16.34	19.55	16.83	18.56	19.06	23.76	34.9	32.43	45.05	27.97	15.59	8.17	7.18	8.91	17.32673	39.36	92.57	85.4	293.59	296.72	0	0
6.93	3.96	2.23	0.74	1.24	17.82	22.52	41.09	50.99	12.38	6.68	14.11	24.26	17.08	3.47	1.49	0.99	3.46535	1.73	0.74	9.9	202.57	20.59	0	0
5.94	8.17	11.88	16.09	25.74	26.73	27.23	33.66	33.17	33.42	20.3	20.54	13.86	18.81	22.52	24.5	31.44	34.65347	56.93	87.87	59.41	201.42	257.9	0	0
3.96	8.06	8.35	7.36	3.11	4.38	9.19	9.62	11.6	3.96	3.68	21.07	33.95	34.09	19.09	8.2	1.41	1.9802	1.7	3.54	15.84	174.47	28.39	0.04	0
16.44	45.15	37.23	22.18	13.47	11.29	12.28	15.64	15.64	18.81	48.91	8.32	12.67	13.66	20.99	54.06	77.43	85.14851	69.7	26.53	9.7	347.25	179.3	0	0
15.05	25.54	28.12	27.33	34.06	24.55	35.05	29.9	18.22	19.8	18.61	14.85	14.06	18.02	22.97	26.93	27.13	19.40594	16.44	12.08	12.67	105.27	130.26	0	0
15.35	22.77	29.7	27.52	16.44	13.07	17.82	15.84	19.21	14.06	20	13.66	32.67	22.38	15.05	18.22	16.04	13.26733	18.02	30.3	16.24	27.46	335.24	0	0
13.66	32.87	28.32	24.55	23.76	20.2	26.14	28.71	27.92	31.88	32.67	22.77	26.34	30.1	21.98	14.46	14.46	12.87129	18.42	21.78	23.96	306.02	357.62	0.01	0
5.12	5.28	8.09	6.77	9.57	9.74	8.25	6.27	2.48	3.63	3.47	0.99	0.99	1.98	0.83	1.32	6.6	7.92079	4.13	8.25	3.47	91.75	213.16	0	0
22.57	19.8	17.03	21.19	24.75	38.42	32.87	26.93	23.37	29.5	24.55	21.98	24.95	27.72	19.6	15.25	18.81	12.27723	12.48	12.87	17.82	190.85	42.36	0.04	0
13.12	34.41	23.27	24.5	19.55	17.33	19.06	18.07	23.27	45.05	44.06	7.92	9.65	6.93	5.94	1.49	0	1.73267	2.48	1.73	8.66	308.23	10.29	0	0.68
6.27	13.66	14.26	10.5	7.33	4.75	7.13	6.73	3.96	3.76	7.33	2.38	2.57	1.19	2.38	14.46	21.39	17.22772	11.49	6.53	4.75	36.72	177.73	0.02	0
8.66	49.17	48.18	34.98	17.16	14.19	14.85	18.07	21.53	36.63	52.81	11.88	10.23	4.62	1.24	7.43	15.35	17.82178	15.51	7.59	23.43	340.32	255.94	0	0
11.72	16.24	17.62	18.22	17.43	13.07	12.67	14.46	11.09	12.67	15.25	24.95	29.9	32.08	30.3	32.08	21.78	14.45545	10.69	8.71	20	42.57	57.94	0.01	0
31.29	28.71	48.02	43.07	41.34	48.76	36.88	31.68	21.98	28.71	22.38	1.98	0.25	1.49	2.77	2.77	2.18	3.9604	7.67	8.71	2.23	82.84	237.34	0	0
5.54	15.64	13.47	9.5	6.34	5.94	10.89	9.11	8.51	7.72	10.3	0.99	1.19	3.37	2.77	9.7	17.23	17.0297	12.48	5.35	2.77	14.77	180.56	0	0
12.48	14.85	14.11	11.63	11.68	8.91	12.87	16.83	21.39	18.32	16.83	49.75	56.04	44.8	18.81	5.69	7.92	7.32673	7.43	15.1	44.16	253.48	6.94	0.01	0
32.43	17.57	22.77	28.05	42.9	41.91	37.95	37.62	11.22	20.3	16.83	17.82	6.27	7.26	10.56	6.93	7.26	13.86139	15.84	30.36	20.46	120.4	280.3	0	0.01
11.88	17.82	21.78	17.08	17.82	33.42	33.66	29.95	27.97	21.78	26.07	46.29	37.38	27.97	7.67	3.71	4.95	6.27063	4.7	19.47	58.75	187.73	345.2	0.04	0
10.15	12.54	10.23	9.57	16.5	15.51	13.53	2.97	6.93	9.57	5.94	2.97	8.91	2.72	19.14	28.47	15.84	7.26073	5.94	1.98	1.32	65.93	112.87	0	0
11.68	9.16	13.12	19.31	24.26	26.73	21.78	17.82	14.6	19.55	11.14	19.06	13.37	9.9	8.91	9.9	8.91	10.89109	24.01	52.97	39.36	147.04	286.87	0	0
16.44	15.25	8.91	15.25	15.05	20.79	21.19	18.81	14.65	14.6	15.84	5.2	4.16	14.06	11.14	7.33	6.68	6.93069	8.51	10.3	10.5	179.17	246.77	0	0.04
16.24	49.11	41.98	40.79	40.4	36.04	33.07	24.55	21.39	33.07	39.6	25.54	16.83	13.07	9.5	10.3	9.9	17.62376	29.9	46.53	38.02	21.54	285.67	0	0
10.1	26.73	18.07	24.5	38.37	39.6	40.84	41.83	38.37	28.96	32.18	33.91	21.53	26.73	30.94	16.34	14.85	20.29703	42.33	75.74	65.35	178.1	289.98	0	0
23.76	45.74	38.61	32.28	31.09	33.66	36.24	40.4	43.56	41.98	44.75	20.2	24.16	21.39	23.17	26.34	33.86	35.84158	30.1	24.75	24.36	291.08	177.98	0.04	0.01
19.64	33.27	26.73	20.79	17.16	27.72	22.11	27.72	23.96	21.95	17.82	27.13	25.54	26.14	31.29	31.68	24.95	27.52475	19.41	15.45	27.13	2.67	73.61	0.04	0.1
9.5	9.7	9.5	12.87	9.31	9.31	10.89	29.11	16.44	9.5	9.31	17.43	10.3	10.69	8.91	3.56	6.93	12.07921	19.6	13.07	10.5	188.89	275.54	0.01	0
18.22	44.31	30.2	23.27	15.35	14.85	19.31	24.75	27.97	32.18	42.08	10.89	11.88	6.93	14.11	27.23	36.39	34.15842	28.96	11.14	6.93	319.89	168.21	0	0
7.52	14.85	15.35	11.29	9.31	8.12	4.55	8.42	5.94	8.91	15.84	10.89	9.5	6.44	11.49	10.64	4.21	9.65347	9.16	16.44	14.85	357.46	306.37	0	0.01
1.19	6.68	9.41	6.93	3.22	3.47	3.71	2.72	2.48	5.94	5.45	41.09	41.09	43.32	35.64	38.42	39.11	43.31683	50.99	47.03	40.84	5.4	247.8	0	0.01
15.05	7.67	5.2	5.45	18.81	30.45	46.78	50.25	40.84	18.32	11.14	51.49	50	42.57	18.81	9.16	15.1	9.15842	12.38	14.85	49.75	179.69	3.71	0	0
