-16,2.6407e-018
-15.9,4.2422e-018
-15.8,6.7952e-018
-15.7,1.0853e-017
-15.6,1.7283e-017
-15.5,2.7444e-017
-15.4,4.345e-017
-15.3,6.8594e-017
-15.2,1.0797e-016
-15.1,1.6947e-016
-15,2.6521e-016
-14.9,4.1384e-016
-14.8,6.4389e-016
-14.7,9.9892e-016
-14.6,1.5452e-015
-14.5,2.3834e-015
-14.4,3.6654e-015
-14.3,5.6209e-015
-14.2,8.5945e-015
-14.1,1.3103e-014
-14,1.992e-014
-13.9,3.0194e-014
-13.8,4.5635e-014
-13.7,6.8773e-014
-13.6,1.0334e-013
-13.5,1.5484e-013
-13.4,2.3133e-013
-13.3,3.4461e-013
-13.2,5.1187e-013
-13.1,7.5811e-013
-13,1.1196e-012
-12.9,1.6486e-012
-12.8,2.4206e-012
-12.7,3.5438e-012
-12.6,5.1733e-012
-12.5,7.5302e-012
-12.4,1.0929e-011
-12.3,1.5817e-011
-12.2,2.2825e-011
-12.1,3.2842e-011
-12,4.7119e-011
-11.9,6.7409e-011
-11.8,9.6158e-011
-11.7,1.3677e-010
-11.6,1.9398e-010
-11.5,2.7433e-010
-11.4,3.8684e-010
-11.3,5.4393e-010
-11.2,7.6261e-010
-11.1,1.0661e-009
-11,1.4862e-009
-10.9,2.0658e-009
-10.8,2.8633e-009
-10.7,3.9571e-009
-10.6,5.4532e-009
-10.5,7.4934e-009
-10.4,1.0267e-008
-10.3,1.4028e-008
-10.2,1.9111e-008
-10.1,2.5962e-008
-10,3.5168e-008
-9.9,4.7501e-008
-9.8,6.3977e-008
-9.7,8.5921e-008
-9.6,1.1506e-007
-9.5,1.5365e-007
-9.4,2.0459e-007
-9.3,2.7165e-007
-9.2,3.5966e-007
-9.1,4.7483e-007
-9,6.251e-007
-8.9,8.2058e-007
-8.8,1.0741e-006
-8.7,1.402e-006
-8.6,1.8249e-006
-8.5,2.3685e-006
-8.4,3.0653e-006
-8.3,3.956e-006
-8.2,5.091e-006
-8.1,6.5332e-006
-8,8.3602e-006
-7.9,1.0668e-005
-7.8,1.3575e-005
-7.7,1.7224e-005
-7.6,2.1794e-005
-7.5,2.7498e-005
-7.4,3.4599e-005
-7.3,4.341e-005
-7.2,5.4313e-005
-7.1,6.7764e-005
-7,8.4311e-005
-6.9,0.0001046
-6.8,0.00012942
-6.7,0.00015968
-6.6,0.00019646
-6.5,0.00024105
-6.4,0.00029494
-6.3,0.00035987
-6.2,0.00043788
-6.1,0.00053133
-6,0.00064295
-5.9,0.00077587
-5.8,0.0009337
-5.7,0.0011206
-5.6,0.0013411
-5.5,0.0016007
-5.4,0.0019053
-5.3,0.0022617
-5.2,0.0026775
-5.1,0.0031611
-5,0.0037219
-4.9,0.0043704
-4.8,0.0051181
-4.7,0.0059776
-4.6,0.0069626
-4.5,0.0080883
-4.4,0.0093709
-4.3,0.010828
-4.2,0.012479
-4.1,0.014343
-4,0.016442
-3.9,0.018798
-3.8,0.021437
-3.7,0.024381
-3.6,0.027658
-3.5,0.031294
-3.4,0.035317
-3.3,0.039754
-3.2,0.044635
-3.1,0.049987
-3,0.055838
-2.9,0.062217
-2.8,0.069151
-2.7,0.076666
-2.6,0.084786
-2.5,0.093534
-2.4,0.10293
-2.3,0.113
-2.2,0.12375
-2.1,0.13519
-2,0.14734
-1.9,0.1602
-1.8,0.17378
-1.7,0.18806
-1.6,0.20305
-1.5,0.21873
-1.4,0.23508
-1.3,0.25209
-1.2,0.26972
-1.1,0.28795
-1,0.30674
-0.9,0.32606
-0.8,0.34585
-0.7,0.36608
-0.6,0.38668
-0.5,0.40761
-0.4,0.4288
-0.3,0.45021
-0.2,0.47175
-0.1,0.49339
0,0.51504
0.1,0.53664
0.2,0.55814
0.3,0.57947
0.4,0.60057
0.5,0.62138
0.6,0.64184
0.7,0.6619
0.8,0.68152
0.9,0.70063
1,0.71921
1.1,0.73721
1.2,0.75461
1.3,0.77136
1.4,0.78746
1.5,0.80287
1.6,0.81758
1.7,0.83159
1.8,0.84489
1.9,0.85747
2,0.86935
2.1,0.88052
2.2,0.891
2.3,0.9008
2.4,0.90995
2.5,0.91845
2.6,0.92633
2.7,0.93361
2.8,0.94033
2.9,0.9465
3,0.95215
3.1,0.95732
3.2,0.96202
3.3,0.9663
3.4,0.97017
3.5,0.97366
3.6,0.9768
3.7,0.97963
3.8,0.98215
3.9,0.9844
4,0.98641
4.1,0.98819
4.2,0.98976
4.3,0.99115
4.4,0.99237
4.5,0.99344
4.6,0.99437
4.7,0.99519
4.8,0.99589
4.9,0.99651
5,0.99704
5.1,0.99749
5.2,0.99788
5.3,0.99822
5.4,0.99851
5.5,0.99875
5.6,0.99896
5.7,0.99913
5.8,0.99928
5.9,0.9994
6,0.99951
6.1,0.99959
6.2,0.99967
6.3,0.99973
6.4,0.99978
6.5,0.99982
6.6,0.99985
6.7,0.99988
6.8,0.9999
6.9,0.99992
7,0.99994
7.1,0.99995
7.2,0.99996
7.3,0.99997
7.4,0.99997
7.5,0.99998
7.6,0.99998
7.7,0.99999
7.8,0.99999
7.9,0.99999
8,0.99999
8.1,1
8.2,1
8.3,1
8.4,1
8.5,1
8.6,1
8.7,1
8.8,1
8.9,1
9,1
9.1,1
9.2,1
9.3,1
9.4,1
9.5,1
9.6,1
9.7,1
9.8,1
9.9,1
10,1
10.1,1
10.2,1
10.3,1
10.4,1
10.5,1
10.6,1
10.7,1
10.8,1
10.9,1
11,1
11.1,1
11.2,1
11.3,1
11.4,1
11.5,1
11.6,1
11.7,1
11.8,1
11.9,1
12,1
12.1,1
12.2,1
12.3,1
12.4,1
12.5,1
12.6,1
12.7,1
12.8,1
12.9,1
13,1
13.1,1
13.2,1
13.3,1
13.4,1
13.5,1
13.6,1
13.7,1
13.8,1
13.9,1
14,1
14.1,1
14.2,1
14.3,1
14.4,1
14.5,1
14.6,1
14.7,1
14.8,1
14.9,1
15,1
15.1,1
15.2,1
15.3,1
15.4,1
15.5,1
15.6,1
15.7,1
15.8,1
15.9,1
16,1
