
0.5224	1.4816
0.5321	1.312
0.5173	1.3285
0.6808	1.6639
0.563	1.4381
0.5849	1.3493
0.5455	1.3477
0.4963	1.5373
0.7052	1.4112
0.67	1.5792
0.6257	1.4597
0.6159	1.8266
0.5245	1.5047
0.6716	1.3382
0.6932	1.5913
0.6424	1.7548
0.6909	1.4401
0.5947	1.8405
0.7867	1.4077
0.6392	1.2542
0.6301	1.5121
0.5821	1.2689
0.4776	1.386
0.6536	1.6097
0.6709	1.6126
0.6697	1.3654
0.612	1.6549
0.6499	1.1844
0.7335	1.55
0.6768	1.7241
0.6607	1.4163
0.5203	1.2856
0.5512	1.5077
0.5926	1.5788
0.5581	1.4908
0.5042	1.3872
0.5973	1.3267
0.8578	1.5543
0.6199	1.5479
0.6302	1.3509
0.6118	1.4295
0.5081	1.78
0.444	1.2494
0.5826	1.2249
0.6406	1.4023
0.7313	1.5657
0.5675	1.7798
0.722	1.1327
0.7304	1.386
0.7896	1.6087
0.6547	1.6743
0.7456	1.6712
0.4392	1.3425
0.8574	1.2846
0.6407	1.6091
0.654	1.6866
0.7682	1.4438
0.6194	1.6798
0.4546	1.8584
0.6121	1.2157
0.4869	1.4022
0.6786	1.5054
0.6003	1.5021
0.5554	1.4256
0.6049	1.5745
0.7091	1.2539
0.5486	1.1907
0.6857	2.0482
0.5923	1.4049
0.7023	1.1193
0.7316	1.3357
0.6915	1.6098
0.6621	1.281
0.7434	1.4164
0.4916	1.3557
0.7984	1.0797
0.5764	1.6707
0.6402	1.5969
0.5526	1.3166
0.5204	1.2316
0.7597	1.4526
0.5936	1.2156
0.557	1.9889
0.5778	1.2606
0.6301	1.4788
0.8202	1.5305
0.6123	1.3337
0.6886	1.5011
0.5893	1.3813
0.6741	1.4885
0.6206	1.401
0.5526	1.3933
0.7034	1.524
0.5948	1.2556
0.6361	1.6267
0.4775	1.5083
0.8644	1.8387
0.4507	1.0667
0.5493	1.32
0.4967	1.4998
0.5277	1.4094
0.629	1.6324
0.7595	1.6373
0.5324	1.0871
0.4439	1.2821
0.4762	1.3861
0.3216	1.56
0.6395	1.6338
0.6692	1.0022
0.6254	1.5214
0.5442	1.1931
0.6884	1.5249
0.4719	1.2884
0.7109	1.6138
0.5533	1.4351
0.5869	1.3937
0.5331	1.3368
0.5204	1.6599
0.5893	1.8866
0.7169	1.4445
0.6427	1.2361
1.0237	1.4055
0.6677	1.6488
0.5668	1.3524
0.7048	1.2949
0.4261	1.2671
0.6545	1.5737
0.676	1.8451
0.6022	1.2434
0.6755	1.5405
0.6842	1.5904
0.5706	1.3373
0.5527	1.4132
0.5854	1.2607
0.5713	1.3154
0.6141	1.2645
0.8109	1.5964
0.513	1.8186
0.7855	1.4924
0.8449	1.4544
0.6278	1.3492
0.6296	1.7452
0.3832	1.5016
0.8427	1.4417
0.75	1.3012
0.6166	1.5699
0.627	1.1322
0.5812	1.2491
0.6325	1.1967
0.5203	1.3575
0.6802	1.5071
0.5316	1.177
0.6151	1.2279
0.5225	1.2032
0.8102	0.9929
0.7097	1.6566
0.6463	1.5746
0.5381	1.7414
0.7035	1.4298
0.5636	1.8549
0.6543	1.4048
0.6298	1.4927
0.7075	1.3008
0.7551	1.1091
0.5753	1.1575
0.5454	1.4491
0.5681	1.6351
0.6955	1.6828
0.5469	1.2405
0.5194	1.3469
0.7161	1.8148
0.6004	1.4569
0.7059	1.7311
0.56	1.7615
0.5282	1.2964
0.5278	1.2779
0.6409	1.7545
0.5057	1.6922
0.5512	1.7092
0.4683	1.6126
0.5974	1.6307
0.5296	1.2488
0.36	1.383
0.5187	1.4509
0.4872	1.6548
0.3782	1.6139
0.7817	1.631
0.6049	1.3848
0.5152	1.564
0.6297	1.6912
0.6117	1.2003
0.6097	1.1144
0.7005	1.5874
0.6446	1.2849
0.5392	1.3323
0.5553	1.5182
0.5836	1.6142
0.7405	1.1788
0.5831	1.6065
0.4699	1.4037
0.6048	1.2591
0.5854	1.4327
0.6027	1.4073
0.5777	1.7621
0.7611	1.602
0.6478	1.0788
0.8058	1.624
0.5738	1.5648
0.555	1.2071
0.5471	1.825
0.4304	1.1013
0.5533	1.3799
0.5234	1.5978
0.6832	1.4357
0.5503	1.4118
0.5979	1.3986
0.641	1.8383
0.5647	1.1559
0.4497	1.355
0.5817	1.9193
0.509	1.4489
0.502	1.3128
0.6885	1.3975
0.4859	1.5472
0.5062	1.2479
0.7229	1.3479
0.5787	1.9263
0.541	1.1793
0.6186	1.39
0.6903	1.4765
0.5316	1.5014
0.6679	1.3732
0.4352	1.3091
0.743	1.4618
0.8232	1.5551
0.6774	1.402
0.7745	1.3226
0.8076	1.552
0.7006	1.2655
0.753	1.4969
0.5584	1.3908
0.5494	1.4883
0.5455	1.7132
0.4617	1.4153
0.5555	1.8115
0.6895	1.5128
0.7116	1.3776
0.6677	1.1854
0.52	1.4726
0.9364	1.2728
0.5836	1.5368
0.5708	1.7654
0.7013	1.5732
0.6845	1.6526
0.7587	1.4861
0.6322	1.5255
0.4933	1.3991
0.487	1.2808
0.8705	1.3513
0.4599	1.0435
0.4807	1.4885
0.6192	1.8376
0.7513	1.573
0.5508	1.6574
0.5603	1.3177
0.4975	1.4204
0.6299	1.3372
0.5044	1.4351
0.6347	1.4594
0.5893	1.3214
0.561	1.9833
0.4303	1.2733
0.6723	1.5525
0.5489	1.656
0.396	1.4439
0.6327	1.4408
0.5388	1.5763
0.5996	1.4914
0.5038	1.4183
0.6877	1.2821
0.6285	1.3732
0.4892	1.4164
0.4445	1.3324
0.7001	1.6359
0.7285	1.5252
0.5899	1.3488
0.5531	2.098
0.3911	1.4778
0.6706	1.4626
0.4805	1.6895
0.4468	1.3748
0.7762	1.6148
0.6111	1.4242
0.5729	1.3697
0.7177	1.6012
0.6644	1.4398
0.7896	1.2202
0.779	1.43
0.7126	1.3627
0.6291	1.2932
0.8216	2.0244
0.5976	1.515
0.5194	1.4179
0.64	1.8816
0.6062	1.4134
0.7855	1.3816
0.7356	1.5066
0.6151	1.1833
0.6925	1.2446
0.4916	1.371
0.7125	1.5484
0.7461	1.4344
0.7822	1.3876
0.6476	1.1405
0.5573	1.2035
0.551	1.5282
0.5861	1.3977
0.6734	1.5346
0.8014	1.4325
0.5841	1.8549
0.6188	1.3805
0.5856	1.4746
0.7038	1.6237
0.4529	1.6342
0.7883	1.7391
0.438	1.2948
0.6409	1.7256
0.6746	1.4798
0.6648	1.4796
0.5434	1.7123
0.3055	1.6896
0.7604	1.7576
0.5572	1.5779
0.2358	1.4496
0.4845	1.2881
0.5922	1.3839
0.6255	1.4241
0.5738	1.3589
0.6248	1.6128
0.6838	1.5405
0.4052	1.764
0.546	1.3937
0.6776	1.3631
0.5866	1.5086
0.4902	1.2683
0.6384	1.172
0.7648	1.8322
0.6912	1.3575
0.7262	1.8286
0.7411	1.368
0.7001	1.3378
0.7164	1.2788
0.641	1.4559
0.4374	1.6428
0.3864	1.3757
0.7088	1.5176
0.5463	1.4719
0.5152	1.4802
0.6681	1.4048
0.5542	1.7408
0.7274	1.1536
0.8403	1.6316
0.7355	1.4946
0.4489	1.6304
0.8217	1.4848
0.526	1.8681
0.6676	1.6858
0.6096	1.3287
0.4907	1.5102
0.5009	1.2567
0.6984	1.7065
0.3405	1.3607
0.5149	1.3402
0.5077	1.5344
0.572	1.5615
0.7187	1.3011
0.6041	1.4864
0.5941	1.5602
0.5626	1.5411
0.7383	1.4358
0.4076	1.2872
0.4568	1.7793
0.522	1.3778
0.7508	1.8636
0.3911	1.2293
0.637	1.7854
0.6764	1.4276
0.6159	1.6199
0.6117	1.3568
0.5029	1.1436
0.4571	1.6994
0.4984	1.4934
0.7384	1.4534
0.6593	1.2437
0.6393	1.4604
0.5541	1.1792
0.7222	1.1741
0.5936	1.3028
0.5219	1.4402
0.6552	1.4298
0.499	1.4898
0.4851	1.5174
0.368	1.316
0.5406	1.344
0.5577	1.3867
0.4523	1.4356
0.5418	1.8743
0.7227	1.315
0.8088	1.4695
0.5434	1.7863
0.5443	1.3321
0.525	1.34
0.6006	1.7047
0.603	1.3271
0.7779	1.1832
0.6595	1.4003
0.6351	1.2339
0.6986	1.3694
0.6667	1.5163
0.5928	1.4932
0.5626	1.8722
0.5283	1.5927
0.5744	1.9022
0.5483	1.5868
0.576	1.2205
0.6973	1.3052
0.6506	1.2935
0.7089	1.4026
0.7093	1.7692
0.4154	1.3602
0.6009	1.3905
0.3363	1.7498
0.7457	1.4371
0.4663	1.8392
0.5643	1.7694
0.6237	1.4225
0.4255	1.3183
0.5636	1.6002
0.7404	1.5551
0.3119	1.8657
0.6106	1.29
0.5111	1.2597
0.6231	1.6113
0.6747	1.8146
0.5043	1.3862
0.5896	1.3976
0.6889	1.6514
0.7453	1.5998
0.4747	1.8659
0.4966	1.6556
0.7339	1.9132
0.6014	1.4268
0.8761	1.187
0.5158	1.4922
0.3982	1.418
0.4763	1.3954
0.604	1.4835
0.4745	1.4312
0.5388	1.6688
0.5928	1.6047
0.6902	1.337
0.6488	1.4648
0.4001	1.5653
0.568	1.54
0.557	1.5182
0.5	1.6275
0.6733	1.5239
0.597	1.7225
0.8692	1.5851
0.6487	1.3492
0.5244	1.6215
0.4509	1.2272
0.6015	1.2205
0.6589	1.6519
0.6127	2.0305
0.5473	1.3278
0.5383	1.294
0.5924	1.6281
0.6143	1.7408
0.6404	1.5214
0.6449	1.415
0.5123	1.2096
0.716	1.5075
0.5881	1.3766
0.6157	1.4375
0.407	1.591
0.6787	1.1602
0.7728	1.4818
0.6245	1.4083
0.5132	1.3271
0.5553	1.5633
0.6869	1.4882
0.591	1.7868
0.7694	1.404
0.5856	1.6903
0.549	1.2955
0.6164	1.4799
0.533	1.4736
0.485	1.4287
0.4963	1.6412
0.4747	1.5691
0.5413	1.7422
0.5849	1.2362
0.5389	1.4812
0.8091	1.8558
0.7397	1.8023
0.4159	1.4163
0.4863	1.4891
0.4275	1.4556
0.7257	1.373
0.4905	1.4871
0.6501	1.4506
0.7111	1.1135
0.4194	1.3581
0.6367	1.6523
0.5531	1.4687
0.6566	1.1003
0.6182	2.0058
0.3644	1.3334
0.6322	1.3417
0.7822	1.6787
0.5621	1.0835
0.7263	1.3474
0.4988	1.7061
0.7077	1.3696
0.7111	1.3785
0.539	1.2709
0.5072	2.0012
0.6947	1.1907
0.6532	1.5377
0.8217	1.9662
0.4089	1.6285
0.5039	1.7842
0.474	1.6554
0.5974	1.4291
0.5341	1.3843
0.6386	1.6552
0.6206	1.5835
0.6542	1.1989
0.5829	1.3786
0.752	1.3993
0.734	1.5521
0.5614	1.218
0.5221	1.4725
0.3316	1.7401
0.6957	1.4836
0.5317	1.5993
0.6203	1.5535
0.5497	1.2909
0.5847	1.6789
0.764	1.3826
0.7056	1.4621
0.7015	1.3753
0.6153	1.3923
0.5884	1.2316
0.5903	1.3637
0.5695	1.4801
0.5247	1.1389
0.7139	1.3419
0.7258	1.4488
0.6399	1.7369
0.491	1.5553
0.6749	1.6946
0.5412	1.5239
0.8222	1.5917
0.7325	1.8349
0.6875	1.5014
0.4781	1.2585
0.4129	1.2827
0.865	1.5258
0.5863	1.6248
0.5758	1.5263
0.4276	1.2756
0.4361	1.3783
0.5073	1.2961
0.6289	1.7267
0.6889	1.5976
0.5312	1.6776
0.5142	1.5012
0.6193	1.6253
0.3942	1.2566
0.6307	1.4466
0.3625	1.4252
0.5591	1.6292
0.6358	1.2051
0.5438	1.4641
0.5951	2.1398
0.7219	1.4154
0.5679	1.1716
0.5759	1.5192
0.5386	1.4931
0.8121	1.3222
0.483	1.2751
0.5533	1.5916
0.5734	1.6172
0.6421	1.4731
0.7329	1.6805
0.443	1.4778
0.4984	1.3821
0.3875	1.4369
0.5618	1.4671
0.6261	1.9154
0.4237	1.2867
0.5601	1.4635
0.6155	1.4318
0.3472	1.485
0.6009	1.4854
0.6215	1.2885
0.3834	1.4947
0.6494	1.6978
0.631	1.6146
0.7869	1.154
0.58	1.5774
0.6069	1.4667
0.5412	1.505
0.5021	1.5282
0.6585	1.1214
0.705	1.5218
0.6264	1.3688
0.5891	1.4134
0.5541	1.7582
0.6513	1.4936
0.7013	1.1737
0.6351	1.3659
0.6395	1.2788
0.7725	1.5436
0.5869	1.1383
0.5744	1.3834
0.6933	1.2334
0.5449	1.3781
0.6165	1.5009
0.6679	1.594
0.4844	1.3021
0.7397	1.5819
0.61	1.3957
0.5785	1.5036
0.5916	1.3916
0.6371	1.3938
0.6146	1.287
0.6928	1.793
0.6091	1.4273
0.5117	1.5828
0.5124	1.6252
0.5088	1.3423
0.4461	1.1415
0.6014	1.3301
0.5333	1.6602
0.53	1.2769
0.7261	1.3045
0.6623	1.8904
0.6941	1.092
0.5262	1.5664
0.6467	1.5829
0.6538	1.6363
0.4611	1.479
0.5691	1.7707
0.6907	1.3174
0.5994	1.4031
0.7283	1.2209
0.6173	1.605
0.4307	1.4619
0.4774	1.7049
0.7031	1.5557
0.7062	1.6644
0.5899	1.3146
0.4799	1.348
0.7255	1.4486
0.7978	1.4449
0.5416	1.5529
0.6086	1.6608
0.6396	1.4765
0.4404	1.7357
0.5238	1.7811
0.5558	1.3063
0.6758	1.4809
0.4682	1.6416
0.6578	1.512
0.5608	1.3062
0.5999	1.9936
0.6379	1.2986
0.6137	1.4282
0.5509	1.5056
0.6962	1.3644
0.5263	1.2991
0.5183	1.4777
0.4601	1.3999
0.782	1.213
0.7125	1.4235
0.3761	1.4551
0.6506	1.6583
0.4504	1.4209
0.6934	1.6358
0.637	1.5244
0.6597	1.3855
0.6075	1.7627
0.4458	1.1231
0.6256	1.2977
0.4461	1.4363
0.653	1.5578
0.7247	1.0946
0.5131	1.7008
0.6612	1.4865
0.5116	1.5108
0.749	2.0916
0.3656	1.5073
0.4432	1.7998
0.5432	1.2616
0.6538	1.4669
0.5017	1.4844
0.7632	1.6568
0.5841	1.4147
0.5393	1.5237
0.5754	1.226
0.6998	1.6478
0.4492	1.3937
0.5123	1.4461
0.63	1.2857
0.5453	1.456
0.7585	1.2401
0.535	1.2984
0.6369	1.4452
0.7186	1.309
0.4376	1.1625
0.6785	1.3823
0.6362	1.5018
0.7463	1.2875
0.3257	1.2956
0.7449	1.4501
0.6911	1.4788
0.7178	1.5451
0.5903	1.3149
0.3729	1.2951
0.5334	1.2499
0.5026	1.5585
0.5044	1.6547
0.7525	1.5955
0.7459	1.3188
0.3987	1.393
0.5485	1.3753
0.7109	1.3324
0.5979	1.6243
0.5251	1.807
0.4668	1.2368
0.5926	1.3744
0.8358	1.4574
0.4472	1.4086
0.5457	1.6088
0.5346	1.579
0.6242	1.1344
0.6774	1.6149
0.7231	1.4435
0.6214	1.7783
0.4964	1.6258
0.533	1.5873
0.5156	1.5946
0.6028	1.7678
0.6571	1.5926
0.4295	1.3016
0.5547	1.1899
0.523	1.3361
0.4461	1.5153
0.6638	1.7772
0.4856	1.8012
0.653	1.4338
0.65	1.9255
0.5982	1.6228
0.6155	1.6031
0.4597	1.6469
0.5682	1.7481
0.5738	1.3825
0.7023	1.3443
0.3685	1.3322
0.6555	1.2833
0.7988	1.4345
0.5756	1.5457
0.6071	1.25
0.5525	1.7491
0.6356	1.6219
0.6606	1.599
0.9002	2.073
0.5873	1.6168
0.5708	1.1104
0.6251	1.673
0.6157	1.5156
0.5186	1.6631
0.7815	1.6054
0.4777	1.3487
0.6003	1.4883
0.4889	1.6959
0.7109	1.4717
0.5117	1.5618
0.5959	1.2972
0.3779	1.3184
0.5733	1.3472
0.5664	1.6592
0.7202	1.2516
0.6292	1.2592
0.5802	1.292
0.5087	1.4822
0.5978	1.5566
0.5154	1.1989
0.5904	1.3766
0.5317	1.4636
0.7828	1.5862
0.7738	1.1356
0.4677	1.6034
0.5824	1.6018
0.7185	1.6907
0.5798	1.7479
0.493	1.5743
0.6942	1.4345
0.5481	1.3013
0.6326	1.4815
0.4501	1.5409
0.5137	1.4396
0.6641	1.5648
0.5209	1.5436
0.6685	1.4123
