0.0073367,0.68463
0.0073367,0.68463
0.0073367,0.68463
0.0073367,0.68463
0.0073367,0.68463
0.0073367,0.68463
0.0073367,0.68463
0.0073367,0.68463
0.0073367,0.68463
0.89956,1.4779
0.89956,1.4779
0.89956,1.4779
0.89956,1.4779
0.89956,1.4779
0.89956,1.4779
0.89956,1.4779
0.89956,1.4779
0.89956,1.4779
1.2501,0.5625
1.2501,0.5625
1.2501,0.5625
1.2501,0.5625
1.2501,0.5625
1.2501,0.5625
1.2501,0.5625
1.2501,0.5625
1.2501,0.5625
0.64126,0.85792
0.64126,0.85792
0.64126,0.85792
0.64126,0.85792
0.64126,0.85792
0.64126,0.85792
0.64126,0.85792
0.64126,0.85792
0.64126,0.85792
0.99244,0.81398
0.99244,0.81398
0.99244,0.81398
0.99244,0.81398
0.99244,0.81398
0.99244,0.81398
0.99244,0.81398
0.99244,0.81398
0.99244,0.81398
0.56038,0.89249
0.56038,0.89249
0.56038,0.89249
0.56038,0.89249
0.56038,0.89249
0.56038,0.89249
0.56038,0.89249
0.56038,0.89249
0.56038,0.89249
0.36367,-0.57666
0.36367,-0.57666
0.36367,-0.57666
0.36367,-0.57666
0.36367,-0.57666
0.36367,-0.57666
0.36367,-0.57666
0.36367,-0.57666
0.36367,-0.57666
1.1485,-1.0454
1.1485,-1.0454
1.1485,-1.0454
1.1485,-1.0454
1.1485,-1.0454
1.1485,-1.0454
1.1485,-1.0454
1.1485,-1.0454
1.1485,-1.0454
0.6453,0.4455
0.6453,0.4455
0.6453,0.4455
0.6453,0.4455
0.6453,0.4455
0.6453,0.4455
0.6453,0.4455
0.6453,0.4455
0.6453,0.4455
0.65322,1.5552
0.65322,1.5552
0.65322,1.5552
0.65322,1.5552
0.65322,1.5552
0.65322,1.5552
0.65322,1.5552
0.65322,1.5552
0.65322,1.5552
1.2792,0.23656
1.2792,0.23656
1.2792,0.23656
1.2792,0.23656
1.2792,0.23656
1.2792,0.23656
1.2792,0.23656
1.2792,0.23656
1.2792,0.23656
-0.34135,0.68011
-0.34135,0.68011
-0.34135,0.68011
-0.34135,0.68011
-0.34135,0.68011
-0.34135,0.68011
-0.34135,0.68011
-0.34135,0.68011
-0.34135,0.68011
0.41665,0.81104
0.41665,0.81104
0.41665,0.81104
0.41665,0.81104
0.41665,0.81104
0.41665,0.81104
0.41665,0.81104
0.41665,0.81104
0.41665,0.81104
0.43292,2.0126
0.43292,2.0126
0.43292,2.0126
0.43292,2.0126
0.43292,2.0126
0.43292,2.0126
0.43292,2.0126
0.43292,2.0126
0.43292,2.0126
0.68229,0.64714
0.68229,0.64714
0.68229,0.64714
0.68229,0.64714
0.68229,0.64714
0.68229,0.64714
0.68229,0.64714
0.68229,0.64714
0.68229,0.64714
0.49088,0.59145
0.49088,0.59145
0.49088,0.59145
0.49088,0.59145
0.49088,0.59145
0.49088,0.59145
0.49088,0.59145
0.49088,0.59145
0.49088,0.59145
0.51874,1.0422
0.51874,1.0422
0.51874,1.0422
0.51874,1.0422
0.51874,1.0422
0.51874,1.0422
0.51874,1.0422
0.51874,1.0422
0.51874,1.0422
0.50726,0.23142
0.50726,0.23142
0.50726,0.23142
0.50726,0.23142
0.50726,0.23142
0.50726,0.23142
0.50726,0.23142
0.50726,0.23142
0.50726,0.23142
-0.13172,1.4902
-0.13172,1.4902
-0.13172,1.4902
-0.13172,1.4902
-0.13172,1.4902
-0.13172,1.4902
-0.13172,1.4902
-0.13172,1.4902
-0.13172,1.4902
-0.55662,-0.52715
-0.55662,-0.52715
-0.55662,-0.52715
-0.55662,-0.52715
-0.55662,-0.52715
-0.55662,-0.52715
-0.55662,-0.52715
-0.55662,-0.52715
-0.55662,-0.52715
-0.35116,0.90935
-0.35116,0.90935
-0.35116,0.90935
-0.35116,0.90935
-0.35116,0.90935
-0.35116,0.90935
-0.35116,0.90935
-0.35116,0.90935
-0.35116,0.90935
-0.83394,0.37861
-0.83394,0.37861
-0.83394,0.37861
-0.83394,0.37861
-0.83394,0.37861
-0.83394,0.37861
-0.83394,0.37861
-0.83394,0.37861
-0.83394,0.37861
-0.27722,0.74797
-0.27722,0.74797
-0.27722,0.74797
-0.27722,0.74797
-0.27722,0.74797
-0.27722,0.74797
-0.27722,0.74797
-0.27722,0.74797
-0.27722,0.74797
0.33032,1.1218
0.33032,1.1218
0.33032,1.1218
0.33032,1.1218
0.33032,1.1218
0.33032,1.1218
0.33032,1.1218
0.33032,1.1218
0.33032,1.1218
0.39181,0.90588
0.39181,0.90588
0.39181,0.90588
0.39181,0.90588
0.39181,0.90588
0.39181,0.90588
0.39181,0.90588
0.39181,0.90588
0.39181,0.90588
0.31979,1.087
0.31979,1.087
0.31979,1.087
0.31979,1.087
0.31979,1.087
0.31979,1.087
0.31979,1.087
0.31979,1.087
0.31979,1.087
0.65248,0.82043
0.65248,0.82043
0.65248,0.82043
0.65248,0.82043
0.65248,0.82043
0.65248,0.82043
0.65248,0.82043
0.65248,0.82043
0.65248,0.82043
0.42958,0.55585
0.42958,0.55585
0.42958,0.55585
0.42958,0.55585
0.42958,0.55585
0.42958,0.55585
0.42958,0.55585
0.42958,0.55585
0.42958,0.55585
0.2423,1.062
0.2423,1.062
0.2423,1.062
0.2423,1.062
0.2423,1.062
0.2423,1.062
0.2423,1.062
0.2423,1.062
0.2423,1.062
0.62089,0.37283
0.62089,0.37283
0.62089,0.37283
0.62089,0.37283
0.62089,0.37283
0.62089,0.37283
0.62089,0.37283
0.62089,0.37283
0.62089,0.37283
2.0226,0.72905
2.0226,0.72905
2.0226,0.72905
2.0226,0.72905
2.0226,0.72905
2.0226,0.72905
2.0226,0.72905
2.0226,0.72905
2.0226,0.72905
0.54976,0.66976
0.54976,0.66976
0.54976,0.66976
0.54976,0.66976
0.54976,0.66976
0.54976,0.66976
0.54976,0.66976
0.54976,0.66976
0.54976,0.66976
0.68439,1.5896
0.68439,1.5896
0.68439,1.5896
0.68439,1.5896
0.68439,1.5896
0.68439,1.5896
0.68439,1.5896
0.68439,1.5896
0.68439,1.5896
0.3783,0.91549
0.3783,0.91549
0.3783,0.91549
0.3783,0.91549
0.3783,0.91549
0.3783,0.91549
0.3783,0.91549
