-0.03,-0.01,0.02,-0.01,0,-0.04,-0.04,-0.02,-0.02,-0.01,-0.01,-0.01,0.02,-0.01,0.01,0.01,-0.04,-0.04,0.01,0.07,-0.01,-0.04,-0.03,0
-0.03,0,-0.05,0,0,-0.01,-0.02,-0.05,-0.01,0.01,-0.01,-0.01,-0.01,0,-0.01,0.02,-0.03,0,-0.02,0.01,-0.01,-0.03,-0.01,-0.02
-0.09,-0.01,0.01,0.01,-0.04,-0.02,-0.01,-0.03,-0.01,0.01,-0.01,-0.02,-0.02,0,0,0.02,0,-0.01,0,0,-0.02,-0.02,-0.01,-0.03
-0.01,-0.01,0,0.01,0.01,-0.04,-0.05,-0.01,-0.01,-0.01,0,0,0,0,-0.01,-0.02,-0.03,-0.03,0,-0.01,-0.04,0.02,-0.01,0
-0.01,-0.01,0,0.03,0.01,0,-0.02,-0.08,0,0,-0.01,-0.01,0.02,-0.01,0,0,0.01,0,0.01,0.04,-0.05,-0.01,-0.04,-0.02
-0.01,-0.02,0.01,-0.02,0,-0.02,-0.01,-0.01,-0.01,0,0,0.02,-0.02,0.01,0.02,-0.01,-0.02,-0.05,-0.01,0,0.01,0.01,-0.02,-0.02
0.01,-0.05,-0.02,-0.01,-0.01,0.01,-0.02,0,0,-0.02,-0.01,0,0.02,0.01,0,-0.01,-0.03,-0.01,0,0,-0.02,-0.01,-0.03,-0.01
0.01,-0.12,0,0.01,0.04,0,-0.04,-0.02,-0.01,0.01,-0.01,0,0.01,0,-0.01,0,-0.05,-0.02,0,0,0,0.01,-0.04,-0.03
-0.01,0.02,0,0,0.01,-0.01,-0.03,0.01,-0.01,0,-0.01,-0.01,0,0.01,-0.02,0,-0.04,0.02,0.01,-0.01,-0.01,-0.02,-0.02,-0.02
0,-0.01,-0.03,0.01,0.03,-0.01,-0.03,0.01,0.02,0.01,0.01,0.01,0,-0.02,0,0.02,-0.02,0.04,0.01,0.06,-0.02,-0.03,0.01,0.03
0.01,0.02,0,-0.02,-0.03,-0.02,0,-0.04,0,0,-0.02,0.02,0.01,0,-0.01,0,-0.01,0.01,-0.01,-0.02,0.01,0,0.02,-0.04
0.04,-0.02,0,0.01,-0.06,-0.01,-0.01,0,0.01,0,-0.01,-0.01,0.24,0.01,0.02,-0.01,0,-0.02,0.01,-0.01,0,-0.01,-0.01,0
0,0,0.01,-0.02,-0.05,-0.03,0,-0.02,0.02,0,0.01,0.01,0,-0.01,-0.01,0.06,0.03,-0.01,0,-0.06,0.01,0,0.01,0
-0.01,-0.01,0.01,-0.03,0.01,-0.02,0,0.01,-0.02,0.02,0.01,0.02,0.02,-0.01,0.01,0.01,-0.03,0.01,0,0,-0.01,-0.01,0.01,-0.01
0,0,-0.02,0.01,0.02,0,-0.02,0.01,-0.02,-0.02,-0.01,0,0,0.02,-0.01,0.05,-0.01,0,-0.03,0,0,-0.01,-0.01,-0.02
0,0.01,0.02,-0.01,0.02,0,0.01,-0.02,-0.01,-0.03,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,-0.02,-0.03,-0.01,-0.02,0,0.01,0,-0.03
0,0.01,0.01,-0.01,-0.02,0.03,-0.01,0,0,0.03,0.01,0.05,-0.01,0.01,0.02,0.01,-0.01,-0.02,-0.01,0.01,-0.01,0,-0.03,-0.02
-0.02,0,-0.01,0,-0.01,-0.06,-0.01,-0.02,0,-0.03,0.02,0.02,0.01,-0.01,0.01,-0.02,-0.01,-0.01,0,-0.01,-0.01,-0.02,-0.01,-0.01
-0.02,-0.01,0,0,-0.03,0.01,0,-0.03,0.01,0.01,-0.03,-0.01,0.02,-0.01,0,-0.01,-0.03,-0.02,-0.01,-0.03,-0.01,-0.02,-0.03,-0.02
-0.02,-0.01,0,0.04,0,-0.01,-0.02,-0.02,-0.02,0,-0.02,0,-0.02,0,0,0,-0.03,-0.01,-0.02,0,-0.01,-0.03,-0.03,-0.02
-0.03,0.01,-0.03,0.02,0.03,0,0.01,-0.03,-0.03,0.01,0,0.01,-0.01,-0.03,0.03,0.01,-0.03,-0.02,0.01,0,-0.01,-0.01,-0.03,-0.03
-0.02,0.01,0,-0.02,0.03,-0.03,-0.02,-0.01,-0.03,0.03,-0.01,-0.01,0.02,0,0.04,0,-0.05,0,0,-0.02,0,-0.01,-0.01,0
-0.05,-0.02,0.01,-0.03,-0.01,-0.02,0.03,0,0.01,0,0.01,0.05,-0.01,0,0,0,-0.03,-0.01,0.01,-0.01,-0.06,-0.01,-0.04,-0.02
0,-0.04,0.04,-0.01,-0.02,0,0,-0.04,0.02,0,0.01,0.02,0.02,0,0.01,0,-0.02,-0.04,-0.01,-0.02,0.04,0.01,0.04,-0.01
-0.02,0.01,0,0,-0.01,0.01,-0.02,-0.02,0.01,-0.02,0.01,-0.01,0,-0.01,0.01,0,0.01,0,0.01,-0.01,0.02,0,-0.01,-0.03
-0.02,-0.03,-0.01,-0.01,-0.02,-0.01,-0.03,-0.02,-0.01,-0.02,0.01,-0.02,0.01,-0.01,-0.02,0.01,-0.02,0,-0.05,-0.01,-0.04,0,-0.02,-0.03
0.01,-0.01,0.04,-0.01,0,-0.03,-0.01,0,-0.02,0.02,0.02,0,-0.01,0,0,0.01,-0.02,0.01,-0.01,-0.02,0.01,0,0,-0.03
-0.01,-0.24,-0.02,0,-0.02,-0.01,-0.01,0.02,-0.01,0,-0.01,0,-0.01,-0.01,-0.01,0,-0.02,-0.01,-0.02,0.01,0,-0.01,-0.03,-0.02
-0.01,-0.02,0.02,0,0.02,0.01,-0.01,-0.01,0.01,0,0,0,0,-0.02,-0.02,0.01,0.04,-0.01,-0.01,-0.01,-0.02,-0.06,0,0.01
-0.01,0,0,0.01,0.01,0,-0.02,0,-0.01,0,0.05,0,-0.01,-0.01,0.01,-0.02,-0.01,0,0.01,0,0,-0.01,0.02,-0.02
0,0,0,0.01,0,-0.01,-0.01,0.01,0.02,0.04,0.01,-0.01,-0.01,0,-0.01,-0.02,-0.02,-0.02,0,0.03,0,-0.01,0.01,-0.02
-0.01,-0.01,0,-0.02,0.01,0.01,-0.02,-0.01,0,-0.02,0.01,0.04,-0.01,-0.01,0,0.01,-0.01,0,0.03,0,-0.04,0,-0.02,0.01
0,0,0.03,0.03,0.01,0.01,-0.01,-0.04,0.02,0,0.02,0.01,-0.01,0,0.01,-0.02,-0.02,-0.01,-0.01,0.01,0,0.01,0,-0.02
-0.01,0,-0.01,0.01,0.01,-0.01,0.07,-0.04,-0.01,0.01,0.01,-0.01,0,-0.01,0,0.01,-0.05,-0.01,0,-0.01,-0.02,-0.01,-0.01,-0.03
0,-0.02,-0.08,-0.01,-0.02,-0.01,0.01,-0.02,-0.01,-0.01,0.01,0,0.02,0.01,0,-0.01,-0.01,0,0.02,0,-0.01,0,0,-0.02
0,0.01,-0.01,0.01,-0.02,-0.02,-0.02,-0.09,-0.02,-0.01,0.02,0.03,-0.02,-0.01,-0.01,0,-0.03,-0.03,-0.39,0,0.01,-0.03,-0.01,-0.02
0,0,-0.01,0,0.01,0.02,-0.04,-0.04,-0.01,0,-0.01,-0.01,-0.02,-0.01,-0.01,0.01,-0.02,-0.01,0.02,-0.01,-0.03,-0.02,-0.02,0.01
-0.01,0.01,-0.03,0,0.01,-0.01,-0.01,-0.02,0.02,-0.01,-0.01,0,-0.02,-0.02,0,0.01,-0.03,-0.01,0.01,-0.02,-0.01,0,0,0
0.01,-0.01,-0.01,0.01,0.01,0,-0.03,-0.02,0.01,0.02,-0.01,0,0.01,-0.01,0.01,0.02,-0.03,-0.01,-0.02,0,0.01,-0.01,0.03,0.01
-0.02,0.01,0,-0.01,0,-0.03,0.01,0.01,0,0.01,-0.04,-0.01,-0.05,0.01,-0.03,0.01,-0.02,0,-0.02,-0.01,-0.01,-0.03,-0.03,-0.01
0.01,0,0.01,0.01,-0.02,-0.02,0,-0.03,0.01,0.03,0,0,0.04,0,0.01,0,-0.01,-0.05,-0.02,-0.01,-0.01,0,0.01,-0.02
0,-0.01,0,0.01,0,0.02,-0.02,-0.01,0,0,0.04,-0.02,-0.03,-0.02,0.04,0,-0.02,0,-0.02,0.1,-0.04,-0.04,-0.04,0.17
0.01,-0.2,-0.24,-0.02,-0.01,0.01,-0.02,0.01,0.02,-0.01,0,0.01,-0.41,-0.01,-0.37,-0.22,-0.04,0,0.03,-0.01,-0.02,-0.02,-0.02,-0.01
0,-0.27,0.01,-0.01,-0.06,-0.01,-0.02,-0.03,-0.01,0,0.01,0.01,0,-0.01,0.01,-0.01,-0.01,-0.01,0.02,0.03,-0.05,-0.02,0,0.02
0.01,-0.02,0,0,-0.01,-0.01,-0.01,-0.02,0,0.02,-0.01,0.01,0.01,-0.02,0.02,-0.01,-0.01,-0.01,0.01,-0.02,-0.01,0,-0.02,-0.01
-0.01,0,0.05,-0.01,0.01,-0.01,0,-0.02,-0.01,-0.03,0,-0.16,-0.02,0,0.01,-0.01,-0.03,-0.04,-0.02,0.01,0,-0.02,-0.03,-0.02
0,0.02,-0.03,0.01,0.01,0,-0.02,0,-0.03,-0.01,-0.02,-0.01,0.02,0,0,-0.01,-0.01,-0.02,0.01,-0.01,0.01,0,-0.02,-0.02
0.01,-0.01,0,0,0,0.02,0.01,-0.01,0.02,0,-0.01,0.04,-0.01,0.01,-0.01,0.02,-0.02,0,0,0,0.03,0,-0.01,0
0,-0.02,0.01,-0.01,-0.02,-0.01,-0.03,0,0.01,0,0.03,0,0,-0.02,0.01,0,0,0.01,-0.37,0,-0.01,-0.02,-0.02,-0.01
-0.03,-0.02,-0.03,0.01,0.01,0.02,0,-0.02,0.01,0,0,0.02,0,-0.01,-0.43,0.03,-0.25,-0.03,-0.02,0.01,-0.8,-0.02,0,0.01
-0.01,-0.01,0.02,-0.01,0.02,-0.03,-0.02,0.02,0,-0.01,0.01,0.03,-0.01,-0.02,-0.02,0.01,-0.01,0,0.01,0.01,0.02,0,-0.01,-0.02
0,0.01,0,0,0,0,0.03,0.01,0.01,-0.02,-0.02,-0.01,0,0.02,0,0,-0.02,-0.02,0,0,-0.03,-0.01,-0.02,-0.02
0.02,-0.01,0.01,0,-0.01,-0.01,0.01,0.01,0.01,-0.02,-0.02,0.01,0,-0.02,0.01,0,-0.01,-0.01,0.02,0.01,-0.02,-0.01,-0.03,-0.02
-0.01,0,0.02,0.01,0.01,0.02,-0.02,0,-0.04,0.01,-0.01,-0.01,0.02,-0.01,0.03,-0.01,0.01,0,-0.01,-0.01,0,-0.02,-0.01,-0.02
0,0,-0.01,0,0,0,-0.02,-0.03,-0.01,-0.03,0.01,0,0.01,0.01,0.04,-0.01,-0.03,0,0.01,-0.02,0,0,0.01,-0.01
-0.01,-0.01,0.03,0,-0.02,-0.36,-0.01,-0.01,-0.14,-0.02,0,-0.01,-0.26,-0.01,0.02,0.01,-0.01,0,-0.35,0,0.01,-0.02,-0.02,-0.03
0,0,0.01,0,0.01,-0.5,-0.01,-0.01,-0.03,-0.01,0.01,0,0.01,-0.01,0,0.01,0,0.02,0,-0.03,-0.01,0.02,-0.02,-0.03
-0.01,0.01,0.01,0,0.03,0.01,0,-0.13,0.01,0,-0.08,0.03,0.01,0.02,-0.01,0.01,-0.01,0,0.01,0,-0.1,-0.02,-0.01,-0.03
0,-0.01,0.02,-0.01,-0.01,0.01,-0.02,-0.04,0.02,-0.27,-0.16,0.01,-0.01,-0.03,0,-0.02,-0.05,-0.02,-0.34,-0.01,-0.04,-0.01,-0.11,-0.02
0,0.01,0.01,-0.01,0.01,-0.04,0.01,0.01,-0.03,-0.03,0,-0.04,0.03,-0.02,0.01,0,-0.03,0,0,0.01,0,0,0.02,0
0,-0.01,0,0,0.02,0.01,-0.03,-0.01,-0.01,0,0,-0.01,0.01,-0.01,-0.01,0.01,-0.04,-0.02,0.02,-0.01,-0.01,-0.03,0.01,0
-0.01,0,0.01,-0.02,0.03,0.01,0.01,0.01,0,0,-0.01,-0.02,-0.02,0,0,0.01,-0.01,-0.03,-0.01,-0.01,0,-0.01,-0.01,-0.01
0.01,-0.01,-0.03,-0.02,-0.02,0.03,0.02,0.01,-0.01,0.01,0,0,0.03,0,0,-0.02,0,-0.01,0,0.01,0,-0.01,-0.02,-0.02
0,-0.01,0,-0.03,-0.01,0,0.01,-0.01,0.01,0.02,0,0,0.01,-0.05,0.01,-0.02,-0.03,0.02,0.01,0,-0.01,-0.01,-0.11,-0.01
